display_phone,distance,id,is_closed,name,phone,price,rating,review_count,transactions,address,longitude,latitude,categories
(210) 448-5626,9013.327377645692,-c3jE5YxN8z3wU8HKej5LA,False,Ojos Locos Sports Cantina,+12104485626,$$,2.5,135,['delivery'],5809 NW Loop 410,-98.6061299,29.48054,"['Mexican', 'Sports Bars']"
(210) 590-2244,10191.717395156415,oZyiAzRwu9Tza6LdciM3tg,False,Casa Guadalajara Bar & Grill Mexican Restaurant,+12105902244,$$,3.0,82,['delivery'],2623 NE Loop 410,-98.4121499,29.5164649,"['Mexican', 'Karaoke', 'Bars']"
(210) 804-1419,6358.9422929202865,z15hPIgoLl9B3XlffYgH-A,False,Arjon's International Club,+12108041419,$,3.5,36,[],8736 Tesoro Dr,-98.45492,29.51883,"['Dance Clubs', 'Pubs']"
(210) 496-9464,8016.993382929228,8BeLovoIa3OqMkCAk8Spcw,False,Hooters,+12104969464,$$,2.5,102,['delivery'],13131 San Pedro,-98.484272,29.5616008,"['Chicken Wings', 'Sports Bars', 'American (Traditional)']"
(210) 340-9233,5360.09513051768,K_m0LW4Y-CNZLmGUb5d_9A,False,The Three Legged Monkey,+12103409233,$,3.5,32,[],2313 NW Military Hwy,-98.527,29.54141,"['Pubs', 'Beer Bar', 'Sports Bars']"
(210) 692-7620,6117.502455898506,ePPVrWji475xfuSt5XLi-A,False,The Irish Pub,+12106927620,$,3.5,40,[],9726 Datapoint Dr,-98.5640005033454,29.5277119856732,"['Irish Pub', 'Sports Bars', 'Cocktail Bars']"
(210) 951-3600,8291.792534875645,O40GqtCvXRKDBleHOJ352g,False,Dave & Buster's,+12109513600,$$,2.5,137,[],849 E Commerce St,-98.4867681904213,29.4238574695132,"['American (Traditional)', 'Arcades', 'Bars']"
(210) 616-2504,8960.522091904233,9s-81E6hfzEDQ6tBuFbz9A,False,Jokesters 22 Pub N Grub,+12106162504,,4.5,15,[],713 S Alamo St,-98.4886413440108,29.4170396376624,"['Sports Bars', 'American (Traditional)', 'Comedy Clubs']"
(210) 223-2939,8183.651404423128,l9XVCoCILM1TdrICm-sVEA,False,Agave Bar,+12102232939,$$,3.0,93,[],521 Riverwalk St,-98.4880699,29.42445,['Bars']
(210) 224-1234,8575.822854985096,dz_DYpbUTZsOJ_UM692eSw,False,Bar Rojo,+12102241234,$$,3.0,61,[],600 E Market St,-98.48387,29.42189,['Lounges']
,6146.8609664466385,e6ZUfAbc45vUc6SLF_QEDQ,False,Pegasus,,$,3.0,67,[],1402 N Main Ave,-98.49394,29.44202,"['Gay Bars', 'Karaoke']"
(210) 281-4259,6767.916465353521,V1V1lbYY2IdcB19vnmG7hQ,False,Bexar Stage,+12102814259,,4.5,10,[],1203 Camden St,-98.4835257,29.4398320479537,"['Performing Arts', 'Comedy Clubs', 'Art Classes']"
,1727.8255765809731,VfVzjFyhmIDpX_l0uRkuXA,False,The Texan Icehouse,,$,4.0,17,[],4518 W Ave,-98.5255545767212,29.5065738568527,['Bars']
(210) 465-7299,10905.305026632179,PmZNK2oZOJoQHonXJZzKnA,False,SAT Asian Seafood Restaurant & Bar,+12104657299,$$,4.0,18,"['delivery', 'pickup']",6000 Ih 35,-98.4025,29.48274,"['Seafood', 'Bars', 'Pan Asian']"
(210) 694-9464,11182.054976786447,S8SnPUgdh8lKIsASzddGYQ,False,Buffalo Wild Wings,+12106949464,$$,2.5,136,['delivery'],5860 De Zavala Rd,-98.5993163,29.56266,"['Sports Bars', 'Chicken Wings', 'American (Traditional)']"
(210) 525-0728,2766.8880518856035,yRe_Om3BpCN9D90_QRs9Kw,False,Backstage Lounge,+12105250728,$$,3.5,29,[],830 NW Loop 410,-98.505907,29.5200751,['Lounges']
(210) 383-3499,12205.595136372394,4gjoJabRayhDXnSDInZ3Mg,False,Slackers Sports Bar,+12103833499,$,4.0,27,[],12234 Nacogdoches Rd,-98.4062819334531,29.5509819413277,"['Sports Bars', 'Arcades', 'Eatertainment']"
(210) 641-2408,12822.41181575453,Ai6_8kZnkiGMtQUwU2D_dg,False,Applebee's Grill + Bar,+12106412408,$$,3.0,73,"['delivery', 'pickup']",15802 IH-10 W,-98.589475,29.589475,"['Sports Bars', 'Burgers', 'American (Traditional)']"
(210) 824-6348,7626.0569007035865,mAswF_sDDbJO44LyxlHzeg,False,Astro SuperBowl,+12108246348,$,3.5,40,[],3203 Harry Wurzbach Rd,-98.43561,29.4944,"['Bowling', 'Bars', 'American (Traditional)']"
(210) 691-9464,10477.127405061909,luUki5lhVcUTWDJkODBLGA,False,Wing Daddy's,+12106919464,$,2.5,100,['delivery'],5230 De Zavala Rd,-98.587949462235,29.5635976775272,"['Chicken Wings', 'Sports Bars']"
(210) 271-7777,7396.054308608057,fPs8nj-lS1GNyIs92O20sQ,False,Club Giraud,+12102717777,$$$$,4.5,11,[],707 N Saint Marys St,-98.4913889318705,29.4301220029593,['Cocktail Bars']
(210) 222-2222,12197.386381095072,wyaJoS0ZhbuZhAxP9Me_wQ,False,Hangar Pub,+12102222222,$$,4.5,15,['delivery'],12234 Nacogdoches Rd,-98.4063806552363,29.5509815481936,"['American (Traditional)', 'Burgers', 'Pubs']"
(210) 530-1319,11567.842169310397,-JoV3nc5iqwgFSACLdmeog,False,The Ringer Pub,+12105301319,$,3.5,32,[],2826 Thousand Oaks Rd,-98.444128,29.578606,['Sports Bars']
(210) 523-1716,10726.066961303344,ai0-4D3R0UQFhuEoTyOlkg,False,Bandera Bowling Center,+12105231716,$,3.0,63,[],6700 Huebner Rd,-98.6251976,29.4967698,"['Bowling', 'Pubs', 'Arcades']"
(210) 829-8252,6964.206412883953,bmoWZ7fdFmneStnSlRVUKg,False,Schooners Sports Bar,+12108298252,$$,4.5,13,[],1325 NE Loop 410,-98.4471750992427,29.5167805059682,['Sports Bars']
(210) 229-9464,8364.524097119129,o6uGVu7eEgt-RceMmiP80A,False,Hooters,+12102299464,$$,2.5,145,['delivery'],849 E Commerce St,-98.484969,29.423715,"['Chicken Wings', 'Sports Bars', 'American (Traditional)']"
(210) 605-3222,6662.697023462714,d14maYKyIDfr-M9rEGi-7g,False,Rosella at the Garden,+12106053222,$$,3.0,45,[],555 Funston Pl,-98.4590055556233,29.4588800357963,"['Cafes', 'Breakfast & Brunch', 'Cocktail Bars']"
(210) 344-6251,4584.039481171937,Y7yaXGp8h7CV6bZ6cbim6g,False,Oak Hills Lanes,+12103446251,$$,3.0,67,[],7330 Callaghan Rd,-98.56081,29.50177,"['Bowling', 'Arcades', 'Bars']"
(210) 877-5858,8464.518688882907,8CWfXBYC1GBJ3Djw-3v_uw,False,Tonic Bar,+12108775858,$,3.5,32,[],5500 Babcock Rd,-98.597,29.51737,"['Music Venues', 'Venues & Event Spaces', 'Sports Bars']"
(210) 933-2000,7981.595089999019,W4JCvNafR8a9nC82lc38cQ,False,1909 Taproom,+12109332000,$$,3.5,30,[],105 N Alamo St,-98.48694,29.4268,"['Pubs', 'Lounges']"
(210) 342-7321,5684.971419137859,buRF_4O7NrLsLCTIOgM-fg,False,Whiskey Smith,+12103427321,$,3.5,31,[],6310 Callaghan Rd,-98.572973,29.490566,['Dive Bars']
(210) 673-3700,15139.346214688627,OQveNSf6pLURpxNsJrd3wQ,False,Afterburner,+12106733700,$,4.5,11,[],6515 W Military Dr,-98.62793,29.40096,"['Bars', 'Music Venues', 'Karaoke']"
(210) 359-8015,15327.108856827503,f1NJni8uJZ7osyNGGok6qA,False,Big Lou's Burgers & BBQ,+12103598015,$$,2.5,100,['delivery'],2014 S W W White,-98.4038,29.39539,"['Burgers', 'Barbeque', 'Cocktail Bars']"
(210) 605-2292,5707.077654742017,oEgthOpo-3_84JdiGmBXhw,False,RD Speakeasy,+12106052292,,5.0,6,[],8400 N New Braunfels Ave,-98.4593771025538,29.5128953979169,['Speakeasies']
(844) 678-8687,7838.153314562998,DtkAsl4Ets5zzouMi_tGew,False,Nightly Spirits,+18446788687,$$,4.0,15,[],205 E Houston St,-98.491,29.42686,"['Historical Tours', 'Club Crawl']"
(210) 518-1000,7957.802504356572,3QjB5OnpVTmSOgz6ZbtXDg,False,El Colegio,+12105181000,$$$,4.0,13,[],112 College St,-98.4907508870881,29.4258993776489,['Cocktail Bars']
(210) 212-6442,7878.353241637383,sLnypGb-NjvGM30k_n4hQw,False,The Texan II,+12102126442,$,3.5,22,[],114 Jefferson St,-98.488467,29.427282,['Bars']
(210) 223-6957,6602.2340041544285,hMUpFheObQEo15aUvlucqg,False,The Annex,+12102236957,$,4.0,18,[],800 Lexington Ave,-98.49334,29.43796,"['Gay Bars', 'Dive Bars']"
(210) 340-4879,4412.796463357049,IUbAdgk0E5-sIqPZkv71aw,False,Ivory Lounge,+12103404879,$,3.0,38,[],5152 Fredericksburg Rd,-98.558968,29.502504,"['Dance Clubs', 'Lounges', 'Cocktail Bars']"
(210) 222-8057,8785.112867700105,in-fVxBOi64KyZFEvnuL7w,False,Ringside Sports Bar,+12102228057,$,4.0,14,[],1163 Commerce St,-98.478519,29.421873,['Sports Bars']
(210) 558-7788,9991.04215671326,EdYNiXHD1bRCvIO5e6om4A,False,Chili's,+12105587788,$$,2.5,80,['delivery'],12503 Ih 10W,-98.5878496040742,29.5575985015134,"['Tex-Mex', 'Bars', 'American (Traditional)']"
(210) 525-0915,4801.558143164063,eRY8JX0wc_HIgsgbLKv5JA,False,SA Country Saloon,+12105250915,$,3.5,23,[],10127 Coachlight,-98.4935684204102,29.5336284637451,['Gay Bars']
,5970.427855994909,xxAS4DRfu3SutcPI1KcKnQ,False,Breathe Lounge,,$$,3.5,15,[],8800 Broadway St,-98.4605283898089,29.5206017130327,['Lounges']
(210) 490-2651,11891.72133334691,53sMt5Chf9GytRCaOMDITQ,False,Fiasco Cocktails & Sports Bar,+12104902651,$,3.5,21,[],2250 Thousands Oaks Dr,-98.4528793834324,29.5870238379409,"['Sports Bars', 'Pool Halls', 'Dive Bars']"
(210) 223-0588,8607.690434727607,0X-aJ5mkHWzLWHjNIzHzyA,False,Sanchez Ice House 1,+12102230588,$,4.0,18,[],819 S San Saba,-98.50182,29.41775,['Bars']
(210) 220-1972,7992.597412006001,Bog8GjJOFE9WmIEcdna22g,False,Kremlin,+12102201972,$$,2.5,72,[],212 College St,-98.489193,29.425993,['Dance Clubs']
(210) 404-0121,11768.846119821052,vUxp8uGAiuaAa4ucDYPAjg,False,Sideliners Grill,+12104040121,$,2.5,92,"['pickup', 'delivery']",15630 Henderson Pass,-98.45155,29.58508,"['Sports Bars', 'American (Traditional)']"
(210) 494-7190,10607.12692632331,H75vNzzNKk1ZAJcu47qiiw,False,Wetmore City Limits,+12104947190,$,3.5,31,"['pickup', 'delivery']",12329 Wetmore Rd,-98.4285840846558,29.5537943350162,"['Sports Bars', 'Karaoke', 'Music Venues']"
(210) 236-7422,6895.410496210005,h_w_AtxaPf5JPB1PGqFuFA,False,Santa Shack,+12102367422,$$,3.0,331,['delivery'],520 E Grayson St,-98.4745635986328,29.4429988861084,"['Seafood', 'Bars', 'Fish & Chips']"
(210) 501-9448,10499.766678567943,WRKRK-dIGR_K6MyyiZALRA,False,Asiana/Big Bang Karaoke,+12105019448,$$,3.5,28,[],4408 Walzem Rd,-98.406851,29.5101751,['Karaoke']
(210) 479-0800,10990.754930258898,7gXkehNjOobvQbFsdhDTsQ,False,Stone Street Pub,+12104790800,$$,3.5,32,[],16535 Huebner Rd,-98.5289899,29.5925,"['Pubs', 'Sports Bars', 'Cocktail Bars']"
(210) 320-6034,4957.098964184812,Qt6xHcceLW4CVnKWSlX9Zw,False,Salud,+12103206034,$$,3.0,33,[],8123 Broadway St,-98.4666074,29.5104665,['Bars']
(210) 804-1110,3133.879528887427,PFJBKcJXtRU2LTxiYJufoQ,False,Chili's,+12108041110,$$,2.5,70,['delivery'],255 E Basse Rd,-98.482048,29.495521,"['Tex-Mex', 'Bars', 'American (Traditional)']"
(210) 224-8862,9818.283926181464,jYKUjy7SEs4PrT-j1_V3vw,False,La Tuna Icehouse,+12102248862,,5.0,5,[],100 Probandt,-98.4960428997874,29.4075999083833,['Beer Bar']
(210) 227-4392,7862.022476607248,r1u4TbCX3reA-6Aa-KCxWw,False,Haunt,+12102274392,$$,3.0,24,[],300 E Travis St,-98.4895797,29.4274151,['Cocktail Bars']
(210) 496-9000,9971.412109959969,mq9bxltQFK5xzawZg27Ayw,False,Bushwood CC,+12104969000,$,3.5,32,[],13800 Jones Maltsberger Rd,-98.45214,29.56579,['Bars']
(210) 828-2582,6834.30042592353,ENXf1eUMq1tZaRRX6e39MQ,False,Rod Dog's Saloon,+12108282582,$,4.0,14,[],2617 Wagon Wheel St,-98.448971,29.5175615,['Bars']
(210) 495-4717,11266.124680621098,lTLWvCHvBCwv3us3JxfWpw,False,Finnegan's Sports & Spirits,+12104954717,$$,4.0,15,[],16260 San Pedro Ave,-98.4736916,29.5891355,['Pubs']
(210) 341-9259,4384.163471891696,NfsjtVRMxhg8a-lii4UC_w,False,Marty's Cocktails,+12103419259,$,4.0,13,[],603 Isom Rd,-98.4929428100586,29.5290203094482,"['Sports Bars', 'Karaoke']"
(210) 401-1647,8128.244596947075,-MnedqwMKWBzsDV7HTvRnA,False,Fast Eddies,+12104011647,$,3.0,32,[],502 Embassy Oaks,-98.488275,29.563912,['Pool Halls']
(210) 476-5708,10226.443497223872,udoO_MJi-UbCKiWWWUYp8A,False,The Hollow,+12104765708,$$,3.5,17,[],14532 Brook Hollow Blvd,-98.474637469203,29.579650872417,['Sports Bars']
(210) 822-2639,5572.431859458674,nY-QLG0NmwOa61f8MiiTiA,False,Chili's,+12108222639,$$,2.5,51,['delivery'],8502 Broadway St,-98.4632356265164,29.5174230447269,"['Tex-Mex', 'Bars', 'American (Traditional)']"
(210) 334-0589,8216.521706145764,sxyvqkcntp5FdR30k2wUVQ,False,Syrian Kitchen,+12103340589,$$,3.5,20,"['pickup', 'delivery']",5750 Evers Rd,-98.5991080502193,29.4895059517643,"['Syrian', 'Hookah Bars', 'Falafel']"
(210) 257-5152,7859.7290440321485,FP1LoiGLdm3POFuQllS_5A,False,The Trophy Room,+12102575152,,4.5,9,[],214 Broadway St,-98.4872871637344,29.4278138937888,"['Sports Bars', 'American (Traditional)']"
(210) 732-2000,3088.6024416930745,5Zaq7ioHv9fKD86CsZuSLQ,False,Tink-A-Tako- Fredericksburg Rd,+12107322000,$,2.5,49,['delivery'],3555 Fredericksburg Rd,-98.53934,29.47691,"['Mexican', 'Bars']"
(210) 592-1017,11225.732752222195,aTF6DVIDnaiKvEezUoqs_Q,False,RedHook Cajun Seafood & Bar,+12105921017,$$,3.5,32,"['pickup', 'delivery']",6759 NW Loop 410,-98.6240066666667,29.46145,"['Cajun/Creole', 'Seafood', 'Bars']"
(210) 454-4006,9359.884794367854,FZDIAaRZRpJrtAYzzGQE-A,False,Fizz Bar,+12104544006,$,3.5,23,[],1218 W Bitters Rd,-98.5126447677612,29.5785999453714,['Dive Bars']
,7647.531837300698,oz7XnGn5tjPVDP-TLUkRhA,False,Thursty Turtle,,$,3.0,32,[],1626 NE Lp 410,-98.4388514076532,29.5145982206066,['Dive Bars']
(210) 735-1276,4543.8188596175405,nEAYL4ag2uobLH4kWv6ikw,False,I Don't Know Yet Lounge,+12107351276,$,3.5,16,[],1229 Babcock Rd,-98.5601487,29.4851273,['Bars']
,5797.159561084454,GV8VJWg5M0xezFnvrtuIPg,False,Little Death,,,4.0,13,[],2327 N St Mary's St,-98.4876871481538,29.4477794869443,['Wine Bars']
(210) 222-2700,6070.701646924284,d_Slh_j9jqVxUOMnCZOTqg,False,Beer N All,+12102222700,$$,3.5,20,[],823 San Pedro Ave,-98.49941,29.44144,"['Beer, Wine & Spirits', 'Drive-Thru Bars']"
(210) 207-3050,5103.985079751134,2gyMZusKyvTOdYINbo2wdg,False,Sunken Gardens Theater,+12102073050,$,4.0,9,[],3875 N St Marys,-98.4762919,29.4606142,"['Music Venues', 'Landmarks & Historical Buildings', 'Performing Arts']"
(210) 772-9891,6078.252037470673,A8phKfgjAy0M_NQiI6zlkA,False,The Reggae Bar,+12107729891,$,3.0,24,[],826 San Pedro,-98.498859,29.4414772,['Bars']
(210) 826-0713,5564.357431221986,0WkaKP76NPA2u-VVYEkTGg,False,Gervin's Sports Bar,+12108260713,$$,2.0,79,[],9800 Airport Blvd,-98.4706778985294,29.5269357710648,"['Sports Bars', 'American (Traditional)', 'Airport Lounges']"
,3660.002143554575,ycwVEWEplnhGklUfUVzaPw,False,Balcones Heights Jazz Festival,,$,4.5,11,[],3636 NW Loop 410,-98.5521903943808,29.4931337188548,"['Festivals', 'Jazz & Blues']"
(210) 236-8080,9134.624555825374,FMO_owWeQ_RR_1NOC0pLRQ,False,Babcock Social Pub,+12102368080,$$,3.5,22,['delivery'],5891 Babcock Rd,-98.601137,29.526862,"['Sports Bars', 'Tacos', 'American (Traditional)']"
(210) 212-8152,8353.333157407156,n1cdrb1XRkooSchPCDv__Q,False,Chili's,+12102128152,$$,2.0,100,['delivery'],849 E Commerce St,-98.484966,29.423823,"['Tex-Mex', 'Bars', 'American (Traditional)']"
(210) 225-6500,8194.190319300416,1641gYaCfNfXueKGeFkjXQ,False,Ernie's Bar,+12102256500,$,3.5,15,[],The Crockett Hotel,-98.4851913,29.4251938,['Cocktail Bars']
(210) 967-6484,11394.487729306395,NMuxD2AYw96sIly0rFdHdA,False,Applebee's Grill + Bar,+12109676484,$$,2.0,95,['delivery'],7880 IH35 N,-98.39753,29.506827,"['Sports Bars', 'Burgers', 'American (Traditional)']"
(210) 369-4594,11267.263236837978,azMgMbemT_Dhn0fK3TyhtA,False,Eddy's Tavern - Perrin Beitel,+12103694594,$,3.5,20,[],11221 Perrin Beitel,-98.4116723388433,29.5421428042601,"['Sports Bars', 'Pool Halls']"
(210) 224-4555,8480.165661695268,idB-aDtdb5YEijF3ZzwruQ,False,The Bar At Marriott River Center,+12102244555,$$,3.5,14,[],889 E Market St,-98.4847144723412,29.4226893242373,['Bars']
(210) 223-2512,9198.648156856403,KyN-_pTAJS7v1HbkAWtgbA,False,Piedras Negras Cafe,+12102232512,$,3.5,14,['delivery'],1701 S Laredo St,-98.5107650756836,29.4117603302002,"['Mexican', 'Seafood', 'Cocktail Bars']"
(210) 495-3900,5235.444253164843,upOAARsKXMUGFaJVePB9ZA,False,Cutting Edge Entertainment,+12104953900,$$,5.0,4,[],10408 Gulfdale St,-98.4868826,29.5349753,"['DJs', 'Karaoke', 'Photo Booth Rentals']"
(210) 696-2222,14935.06959050963,FjxFq4c8ft3bRJ-W5ev6FQ,False,Deol Bar & Grill,+12106962222,$,3.0,40,[],6851 N Loop 1604,-98.6241937077759,29.5888680386698,['Dive Bars']
(210) 226-8462,8220.43477009638,BEXwHIkCjpK0BgwA80uUYg,False,Naked Iguana Tequila Bar,+12102268462,$$,2.5,44,[],421 E Commerce St,-98.48834,29.42414,['Bars']
,5577.290994669424,AQEY8r2bElvXP2gn_vOOCA,False,El Buho satx,,,4.5,6,[],2710 N St Mary's St,-98.48654,29.45053,['Bars']
(210) 833-5158,12693.682920730273,oC62hUuRR5CZLecAvYwhEA,False,Lush Rooftop,+12108335158,$$,2.5,56,[],4553 N Loop 1604 W,-98.574618,29.595867,['Dance Clubs']
(210) 342-3428,3243.165774662748,ljfzbFYzk1gEakXx5rK4fA,False,Luciano,+12103423428,$$,4.0,12,['delivery'],7400 San Pedro,-98.496370277771,29.5190219207897,"['Pizza', 'Italian', 'Bars']"
(210) 226-1338,7855.93062215026,IEwDjSytUdtjED7Y8MFQSg,False,Cowabungas,+12102261338,$,3.5,15,[],420 E Travis St,-98.4883270263672,29.4275360107422,['Gay Bars']
(210) 693-9706,6808.058565026845,-p5sOJYaAmQjH-8K9wT_3Q,False,The Local Crawler,+12106939706,,5.0,4,[],602 Ave A,-98.47918,29.44145,"['Tours', 'Club Crawl', 'Party Bike Rentals']"
(210) 223-6884,11338.13788407376,SPB4-8vLOxqzd9JXJLj4LQ,False,Santa's Place,+12102236884,$,5.0,4,[],417 Spriggsdale Ave,-98.438563,29.4168421,['Bars']
(210) 320-2122,5709.775412738512,AQqoC8mAl7XewDop1B7LMw,False,The Amp Room,+12103202122,$,3.0,16,[],2407 N St Mary's St,-98.4879034012556,29.4483576714993,"['Music Venues', 'Bars']"
(210) 735-8691,1298.9351850592147,6r9mcQ09myE2dWFW2SqzLA,False,Texas Ice Service,+12107358691,$,4.0,6,[],4102 Blanco Rd,-98.507507,29.484394,['Bars']
,5823.746516062675,MOHmpT-Ev1YEYjBkktUEuw,False,Boneheadz Bar & Grill,,$,3.5,21,[],9503 Console Dr,-98.5611588,29.5274364,['Sports Bars']
,8243.190103071245,Qsp4E2URq6FLVOa2S27Hyw,False,Liquid Monkey Lounge,,$,3.0,22,[],248 Losoya St,-98.4876234,29.4241176,"['Pubs', 'Lounges']"
(210) 847-9488,1522.6524311402409,n4Ps1UrHXiteo8S44YkzNw,False,Cielo,+12108479488,$,4.0,7,[],6322 San Pedro Ave,-98.49869,29.49523,"['Bars', 'Dance Clubs']"
(210) 343-1552,11735.987612783374,lq1TpPHGcoAwfiVRf0D4NA,False,BLVD Bar & Lounge,+12103431552,,3.0,30,[],5138 Utsa Blvd,-98.586592,29.579164,"['Dance Clubs', 'Cocktail Bars']"
(210) 607-7007,4106.205249766239,YJ9XEemh8s0qFe2Bdar81A,False,Fitzgerald's Bar & Live Music,+12106077007,$,3.5,14,[],437 McCarty Rd,-98.4989249,29.5288216,"['Bars', 'Music Venues', 'Barbeque']"
(210) 227-7678,6105.321967210264,s25GdDDfsAJxYlsi68KOlA,False,Knockout,+12102277678,$,2.5,40,[],1420 N Main Ave,-98.4938779978518,29.4425214035559,"['Pizza', 'Sports Bars', 'Dive Bars']"
(210) 314-7394,7907.684552148052,2Ldkk1ZfkVff3vxTTRWuwg,False,AJ's Bar & Grill,+12103147394,,4.0,10,[],12066 Starcrest Dr,-98.465945,29.551832,"['Karaoke', 'Barbeque', 'Sports Bars']"
(210) 227-7579,10022.246897262075,peLSQHTXS_0hdD4DYB2iZg,False,Splach Bar,+12102277579,$,4.5,5,[],905 Nogalitos,-98.50944,29.4044,['Bars']
(210) 212-5421,9665.32214446394,J7Kh6G1RbziLqwazXR7PUg,False,Joe Blue's,+12102125421,$$,3.0,23,[],1414 S Alamo St,-98.4953415666617,29.4091155481921,['Bars']
(210) 561-9743,8249.484622731947,j8W5Oxoml2qdFaH-2RO3Xw,False,Safe House Drinkery,+12105619743,$$,3.0,21,[],5450 Babcock Rd,-98.5957619424484,29.5165868125809,['Dive Bars']
(210) 224-3368,8018.38134450379,ptUy5XvQdYI_ePCbq-1zcg,False,Tex's Sports Bar,+12102243368,$$,2.0,63,[],Hilton Palacio Del Rio,-98.4903829682617,29.425427,"['American (Traditional)', 'Sports Bars']"
(210) 862-5800,7246.006047200873,O8rvwM0UA8LifrZ2FjSQCg,False,The Watering Hole,+12108625800,$,3.5,15,[],9809 Fredericksburg Rd,-98.576664,29.530644,['Sports Bars']
(210) 810-5090,12691.677626017947,G-JULzcPfYu27Ouz591_IQ,False,Burnhouse,+12108105090,$$,3.0,26,[],4553 N Loop 1604 E,-98.5742907,29.5959933,"['Bars', 'Dance Clubs']"
(210) 522-1210,6856.296295182339,WQQ_-sBmHhXZuPdLQmIf9A,False,Chili's,+12105221210,$$,2.0,66,[],4983 NW Loop 410,-98.5849252800485,29.4886029176951,"['Tex-Mex', 'Bars', 'American (Traditional)']"
(210) 251-2027,5523.516440409118,9VjF2PJ3COrWyUwldkdoXA,False,Cobalt Club,+12102512027,$,3.0,22,[],2022 McCullough Ave,-98.491569519043,29.4488468170166,"['Gay Bars', 'Dive Bars', 'Sports Bars']"
(210) 561-9665,6558.0574071568735,ABv-ISXoExko5SOQgA7Pyw,False,O'malley's Sports & Spirits,+12105619665,$,4.0,7,[],8637 Fredericksburg Rd,-98.575309,29.521806,['Sports Bars']
(210) 236-5609,10309.915111022214,2brn1UDGme1LYYB2gVXpXA,False,Cloud 9 Vapes & Hookah Lounge,+12102365609,$$,3.5,9,[],4419 De Zavala Rd,-98.5714545,29.572585,"['Hookah Bars', 'Lounges', 'Vape Shops']"
(210) 523-5544,8557.775571102908,qdSfvIWl0pIDAKyXJ4BQCw,False,Twenty Grand,+12105235544,$,3.5,15,[],5943 Bandera Rd,-98.602,29.48375,['Dive Bars']
(210) 455-8065,10198.081679711388,tkdQ61SsdbXtZfEfmbzMhQ,False,Perfect Score,+12104558065,$,2.5,33,[],6420 NW Lp 410,-98.61544,29.46806,['Sports Bars']
(210) 222-3311,4950.111297866457,RIIo0C5RqlrB10ze4uruhQ,False,Drink Texas Broadway,+12102223311,$,4.0,6,[],8123 Broadway St,-98.4665027307029,29.5100494982653,['Sports Bars']
(210) 207-3534,5638.69079269815,WSh32EeTWnRRUBWdQxPgag,False,R Sala Bebida Botana Bar,+12102073534,$$,3.0,19,[],9800 Airport Blvd,-98.4715703794216,29.5288181220608,"['Bars', 'American (Traditional)']"
(210) 771-2493,8356.480033859452,NYblu3cTP5XIdEBldPpTfw,False,Pub Run San Antonio,+12107712493,$$,5.0,3,[],121 S Alamo St,-98.4873703,29.4230681,['Bar Crawl']
(210) 341-5330,6679.829585346745,auDv-EjFdIX7UbZNxk26DQ,False,Coco Beach,+12103415330,$$,3.5,15,[],12159 Valliant St,-98.497562,29.5521171,['Nightlife']
(210) 691-5552,8779.753426589761,8200_nlP1I2_3UuGpFMypw,False,Vegas Bar,+12106915552,$,2.5,26,[],8826 Huebner Rd,-98.5994454,29.5239144,['Nightlife']
(210) 316-2763,8562.875769624114,_6G57zwWgkTs3pTL4TykJQ,False,BrainFreeze,+12103162763,$,3.0,17,[],415 S General Mcmullen Dr,-98.5549774169922,29.4260101318359,"['Desserts', 'Shaved Ice', 'Drive-Thru Bars']"
(210) 733-3365,4775.5950015696435,TzeK-3m8vG-a18iAtsJI9A,False,2015 Place,+12107333365,$,3.0,20,[],2015 San Pedro Ave,-98.49959,29.45344,"['Dive Bars', 'Gay Bars']"
,8710.955676097867,OsXbDpR8pkp4yCcDEG3bIw,False,The Magpie,,,5.0,4,[],1602 E Houston St,-98.47308,29.42489,"['Korean', 'Wine Bars', 'American (New)']"
(210) 224-1969,9513.930585378223,lwviMgio2yuC13DLAQh9qA,False,Greenwood's Bar & Grill,+12102241969,$,4.5,4,['delivery'],301 N New Braunfels Ave,-98.46154,29.42252,"['Bars', 'American (Traditional)']"
(210) 673-2454,14588.337115041739,9I7_ehdBjAgsfk8tBGxV5Q,False,Barton's Boozery,+12106732454,$,4.5,6,[],7050 W Military Dr,-98.6287002563477,29.4089393615723,['Dive Bars']
,5536.534048769,-Lrnl8bn6hKjtUXqWjEOKg,False,United Club,,$$,3.0,14,[],Terminal B,-98.4708917507874,29.5267683535303,['Lounges']
(210) 286-3610,8814.109319891548,bUZa7Pc9OzRADorlew9e1g,False,The East Bar,+12102863610,,5.0,3,[],829 N New Braunfels,-98.46126,29.43,['Bars']
(210) 641-1511,14540.48155765377,Aoga3Pl23pMIgLODFFsMSw,False,Luciano Express- La Cantera,+12106411511,$$,3.0,19,['delivery'],15900 La Cantera Pkwy,-98.613594,29.592689,"['Bars', 'Italian', 'Pizza']"
(210) 340-7670,4387.190586238775,hBP2-ZCi4HqmFWvIu6Ik-A,False,Bonnie Jean's Cocktails,+12103407670,$,3.5,7,[],5118 Fredericksburg Rd,-98.5588866,29.5013458,['Cocktail Bars']
,5571.015632992417,DWABzMnPRVilqinA4Ej9NQ,False,Limelight,,$,2.5,19,[],2718 N Saint Mary's St,-98.486419,29.4506598,"['Bars', 'Karaoke', 'Music Venues']"
