alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
munchies-shakes-snacks-and-more-san-antonio,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 29.5349391699144, 'longitude': -98.5224233870331}",(210) 636-0597,4569.847486582996,_yEtk5GcVo7QyktSPFnk1Q,https://s3-media2.fl.yelpcdn.com/bphoto/CVsrNmCcdhn5ZRHl4LHcbg/o.jpg,False,"{'address1': '2211 NW Military Hwy', 'address2': 'Ste 111a', 'address3': '', 'city': 'San Antonio', 'zip_code': '78213', 'country': 'US', 'state': 'TX', 'display_address': ['2211 NW Military Hwy', 'Ste 111a', 'San Antonio, TX 78213']}","Munchies Shakes, Snacks & More",+12106360597,$,4.5,72,"['pickup', 'delivery']",https://www.yelp.com/biz/munchies-shakes-snacks-and-more-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
demos-greek-food-san-antonio,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 29.4492811393056, 'longitude': -98.4880229705641}",(210) 732-7777,5633.393146119539,RyGeG1ReRHQN5hLhtSZ0nQ,https://s3-media1.fl.yelpcdn.com/bphoto/iRJuErxOqXWTNq-CWXg4-g/o.jpg,False,"{'address1': '2501 N Saint Marys St', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78212', 'country': 'US', 'state': 'TX', 'display_address': ['2501 N Saint Marys St', 'San Antonio, TX 78212']}",Demo's Greek Food,+12107327777,$$,4.0,189,['delivery'],https://www.yelp.com/biz/demos-greek-food-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
old-smokehouse-san-antonio,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'smokehouse', 'title': 'Smokehouse'}]","{'latitude': 29.502217, 'longitude': -98.5598}",(210) 340-5039,4477.75825188252,7hf7lruE1GxObLFyt8DLaQ,https://s3-media4.fl.yelpcdn.com/bphoto/eiVOiLgXrHbYs_hePKtrkQ/o.jpg,False,"{'address1': '5145 Fredericksburg Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78229', 'country': 'US', 'state': 'TX', 'display_address': ['5145 Fredericksburg Rd', 'San Antonio, TX 78229']}",Old Smokehouse,+12103405039,$$,4.0,197,['delivery'],https://www.yelp.com/biz/old-smokehouse-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
culvers-san-antonio,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 29.5626754881993, 'longitude': -98.5987962687172}",(210) 558-9797,11146.31376405473,MldTAQsQMomDky8b8JUK-A,https://s3-media1.fl.yelpcdn.com/bphoto/F8WFeK9I2Ps_Tlv1gDjB9A/o.jpg,False,"{'address1': '5836 De Zavala Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78249', 'country': 'US', 'state': 'TX', 'display_address': ['5836 De Zavala Rd', 'San Antonio, TX 78249']}",Culver's,+12105589797,$,4.0,170,[],https://www.yelp.com/biz/culvers-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
romelias-bakery-san-antonio-2,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 29.547083, 'longitude': -98.577969}",(210) 437-1073,8490.902477244506,o3IZmzyIGYp-8lylL1j3OQ,https://s3-media4.fl.yelpcdn.com/bphoto/X1G4U3T-DiJoSHMpPTj2Zw/o.jpg,False,"{'address1': '11255 Huebner Rd', 'address2': 'Ste110', 'address3': '', 'city': 'San Antonio', 'zip_code': '78230', 'country': 'US', 'state': 'TX', 'display_address': ['11255 Huebner Rd', 'Ste110', 'San Antonio, TX 78230']}",Romelia's Bakery,+12104371073,$$,4.5,85,['delivery'],https://www.yelp.com/biz/romelias-bakery-san-antonio-2?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
the-original-ice-factory-san-antonio-3,"[{'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'donuts', 'title': 'Donuts'}]","{'latitude': 29.4981617, 'longitude': -98.6221546}",(210) 781-4175,10411.955469862185,n8eEjcIpZ0WAZ02ZMI-CJg,https://s3-media3.fl.yelpcdn.com/bphoto/4LVPXA_LBETzA6MurROOCg/o.jpg,False,"{'address1': '6915 Bandera Rd', 'address2': 'Ste 104', 'address3': '', 'city': 'San Antonio', 'zip_code': '78238', 'country': 'US', 'state': 'TX', 'display_address': ['6915 Bandera Rd', 'Ste 104', 'San Antonio, TX 78238']}",The Original Ice Factory,+12107814175,$,4.5,63,[],https://www.yelp.com/biz/the-original-ice-factory-san-antonio-3?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
alamo-candy-san-antonio,"[{'alias': 'candy', 'title': 'Candy Stores'}]","{'latitude': 29.47227, 'longitude': -98.50749}",(210) 734-8672,2549.0520881963143,L0UXkRX9TMEhGL9vuyEtMA,https://s3-media4.fl.yelpcdn.com/bphoto/o28K0_ltDHHjQwKa4Suj_A/o.jpg,False,"{'address1': '2738 Blanco Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78212', 'country': 'US', 'state': 'TX', 'display_address': ['2738 Blanco Rd', 'San Antonio, TX 78212']}",Alamo Candy,+12107348672,$,4.5,60,[],https://www.yelp.com/biz/alamo-candy-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
el-tropico-san-antonio,"[{'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 29.477825389785, 'longitude': -98.5387715025091}",(210) 736-1560,2995.8637878050226,CuVxbJn1fdYsRYZgQ1UOrg,https://s3-media1.fl.yelpcdn.com/bphoto/P9LskagZkT7o5zJOX3B1pg/o.jpg,False,"{'address1': '3534 Fredricksburg Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78201', 'country': 'US', 'state': 'TX', 'display_address': ['3534 Fredricksburg Rd', 'San Antonio, TX 78201']}",El Tropico,+12107361560,$,4.5,43,[],https://www.yelp.com/biz/el-tropico-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
oh-yeah-cakes-san-antonio,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]","{'latitude': 29.4798366, 'longitude': -98.492293}",(210) 362-4917,2686.366434259936,FA8rH-eGx2d9qx2GpkD-lg,https://s3-media1.fl.yelpcdn.com/bphoto/uOsqd2i6-DLFy0W6Fs_xIg/o.jpg,False,"{'address1': '5257 McCullough Ave', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78212', 'country': 'US', 'state': 'TX', 'display_address': ['5257 McCullough Ave', 'San Antonio, TX 78212']}",Oh Yeah Cakes,+12103624917,$,4.5,49,[],https://www.yelp.com/biz/oh-yeah-cakes-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
gourdoughs-public-house-san-antonio,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 29.42473, 'longitude': -98.48812}",(210) 774-4010,8159.787771970494,e479vD8meNb9XEK9mvZ7aw,https://s3-media4.fl.yelpcdn.com/bphoto/BEaOTiqITpxiKQiq5HpCFg/o.jpg,False,"{'address1': '215 Losoya St', 'address2': '', 'address3': None, 'city': 'San Antonio', 'zip_code': '78205', 'country': 'US', 'state': 'TX', 'display_address': ['215 Losoya St', 'San Antonio, TX 78205']}",Gourdough's Public House,+12107744010,$$,4.0,186,"['pickup', 'delivery']",https://www.yelp.com/biz/gourdoughs-public-house-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
tims-oriental-and-seafood-market-san-antonio,"[{'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'intlgrocery', 'title': 'International Grocery'}]","{'latitude': 29.5011, 'longitude': -98.62441}",(210) 523-1688,10651.476915522317,bE00JyMkN4xcmAect0IwTA,https://s3-media4.fl.yelpcdn.com/bphoto/h2W4_X7yFe1cyGO3vGiX8Q/o.jpg,False,"{'address1': '7015 Bandera Rd', 'address2': 'Ste 8', 'address3': '', 'city': 'San Antonio', 'zip_code': '78238', 'country': 'US', 'state': 'TX', 'display_address': ['7015 Bandera Rd', 'Ste 8', 'San Antonio, TX 78238']}",Tim's Oriental & Seafood Market,+12105231688,$$,4.0,103,[],https://www.yelp.com/biz/tims-oriental-and-seafood-market-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
don-martins-coffee-san-antonio,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 29.41669, 'longitude': -98.48887}",(210) 781-4204,8987.377350171198,sfiuNb6kayJU_nHnrzPBcA,https://s3-media1.fl.yelpcdn.com/bphoto/CAXzIpSZeL6ZvxJT1KRk8A/o.jpg,False,"{'address1': '540 S Presa St', 'address2': '', 'address3': None, 'city': 'San Antonio', 'zip_code': '78205', 'country': 'US', 'state': 'TX', 'display_address': ['540 S Presa St', 'San Antonio, TX 78205']}",Don Martin's Coffee,+12107814204,$,5.0,41,"['pickup', 'delivery']",https://www.yelp.com/biz/don-martins-coffee-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
pho-plus-san-antonio,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}]","{'latitude': 29.49498, 'longitude': -98.43004}",(210) 822-0173,8183.865588279689,rkFimZZLFsZYBvevWwm8qA,https://s3-media1.fl.yelpcdn.com/bphoto/6nVpSSC4nV14akuxtdSifA/o.jpg,False,"{'address1': '1550 Austin Hwy', 'address2': 'Ste 103', 'address3': '', 'city': 'San Antonio', 'zip_code': '78218', 'country': 'US', 'state': 'TX', 'display_address': ['1550 Austin Hwy', 'Ste 103', 'San Antonio, TX 78218']}",Pho Plus,+12108220173,$,4.0,174,['delivery'],https://www.yelp.com/biz/pho-plus-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
fruteria-los-trejo-san-antonio-2,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}]","{'latitude': 29.5112530584075, 'longitude': -98.6239608871366}",(210) 684-1200,10743.425461709168,zEkxedIYqed7kAD1vpgtQw,https://s3-media4.fl.yelpcdn.com/bphoto/ZeXJLkNL3UZzfX_0s35Hjg/o.jpg,False,"{'address1': '7722 Eckhert Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78240', 'country': 'US', 'state': 'TX', 'display_address': ['7722 Eckhert Rd', 'San Antonio, TX 78240']}",Fruteria Los Trejo,+12106841200,$,5.0,47,[],https://www.yelp.com/biz/fruteria-los-trejo-san-antonio-2?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
kung-fu-tea-san-antonio,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 29.5891836411286, 'longitude': -98.6307137395758}",(210) 239-5333,15413.957766411164,ZCmRCYCS8UfFL_ZszyvuUQ,https://s3-media3.fl.yelpcdn.com/bphoto/oAmKBuyCklbh_ojHC5SHSg/o.jpg,False,"{'address1': '7211 Green Glen Dr', 'address2': '', 'address3': None, 'city': 'San Antonio', 'zip_code': '78255', 'country': 'US', 'state': 'TX', 'display_address': ['7211 Green Glen Dr', 'San Antonio, TX 78255']}",Kung Fu Tea,+12102395333,$,4.5,99,[],https://www.yelp.com/biz/kung-fu-tea-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
alamo-biscuit-company-and-panaderia-san-antonio-3,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 29.532194, 'longitude': -98.590711}",(210) 265-5585,8493.963972934635,m5dL4yZvymKxSRE4xkHPLA,https://s3-media1.fl.yelpcdn.com/bphoto/jBEdGAVqGETqf4hDkhM2LA/o.jpg,False,"{'address1': '9630 Huebner Rd', 'address2': 'Ste 103', 'address3': None, 'city': 'San Antonio', 'zip_code': '78240', 'country': 'US', 'state': 'TX', 'display_address': ['9630 Huebner Rd', 'Ste 103', 'San Antonio, TX 78240']}",Alamo Biscuit Company & Panaderia,+12102655585,$$,3.5,353,"['restaurant_reservation', 'delivery', 'pickup']",https://www.yelp.com/biz/alamo-biscuit-company-and-panaderia-san-antonio-3?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
tacos-el-regio-san-antonio-3,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]","{'latitude': 29.45089, 'longitude': -98.4861899}",(201) 707-2401,5561.697764148596,WLSKUvfEJGo1RGTUuKvKNg,https://s3-media2.fl.yelpcdn.com/bphoto/LyPtrRHSTYdORhASvLsH5Q/o.jpg,False,"{'address1': '2726 N St Marys St', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78212', 'country': 'US', 'state': 'TX', 'display_address': ['2726 N St Marys St', 'San Antonio, TX 78212']}",Tacos El Regio,+12017072401,$,4.5,61,[],https://www.yelp.com/biz/tacos-el-regio-san-antonio-3?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
tea-time-san-antonio-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]","{'latitude': 29.5469861507603, 'longitude': -98.5778496257603}",(210) 468-5088,8475.113373822574,ZD32AMiUV2yczk9-JRBAaQ,https://s3-media1.fl.yelpcdn.com/bphoto/Ov7BuKa5XiM0G6PLsbnOnw/o.jpg,False,"{'address1': '11255 Huebner Rd', 'address2': '', 'address3': None, 'city': 'San Antonio', 'zip_code': '78230', 'country': 'US', 'state': 'TX', 'display_address': ['11255 Huebner Rd', 'San Antonio, TX 78230']}",Tea Time,+12104685088,$,4.5,70,[],https://www.yelp.com/biz/tea-time-san-antonio-2?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
rickys-tacos-san-antonio,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]","{'latitude': 29.55672, 'longitude': -98.61551}",(210) 409-8707,11970.191985173715,H1deQB80SdSa0sSe_HxK_g,https://s3-media1.fl.yelpcdn.com/bphoto/PP4rO-HEXI9V9AP1IE0k9g/o.jpg,False,"{'address1': '6576 Babcock Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78249', 'country': 'US', 'state': 'TX', 'display_address': ['6576 Babcock Rd', 'San Antonio, TX 78249']}",Ricky's Tacos,+12104098707,$,4.0,120,['delivery'],https://www.yelp.com/biz/rickys-tacos-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
the-block-food-park-and-patio-bar-san-antonio,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]","{'latitude': 29.5758692741071, 'longitude': -98.6246961457819}",(210) 690-3333,13994.333863087972,jyzoBUwAGwM5YeDzcLzLZQ,https://s3-media3.fl.yelpcdn.com/bphoto/uyfUHY2xY8UQiLNHBQJPng/o.jpg,False,"{'address1': '14530 Roadrunner Way', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78249', 'country': 'US', 'state': 'TX', 'display_address': ['14530 Roadrunner Way', 'San Antonio, TX 78249']}",The Block - Food park & Patio Bar,+12106903333,$$,4.0,142,[],https://www.yelp.com/biz/the-block-food-park-and-patio-bar-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
sweet-secrets-cake-shop-san-antonio,"[{'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 29.504148, 'longitude': -98.5595341}",(210) 341-4268,4499.115434923229,AovNpEKsKiAPFyIPeOkVBg,https://s3-media1.fl.yelpcdn.com/bphoto/13XLe6u06tyd5GTgCrcDYg/o.jpg,False,"{'address1': '7423 Callaghan Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78229', 'country': 'US', 'state': 'TX', 'display_address': ['7423 Callaghan Rd', 'San Antonio, TX 78229']}",Sweet Secrets Cake Shop,+12103414268,$$,4.5,68,[],https://www.yelp.com/biz/sweet-secrets-cake-shop-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
chelas-tacos-san-antonio-2,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'catering', 'title': 'Caterers'}]","{'latitude': 29.5761910549137, 'longitude': -98.6251258850098}",(210) 535-7340,14049.171507694835,ApzKFNdcp58X7QUcW-gkww,https://s3-media3.fl.yelpcdn.com/bphoto/-SGFFQmUOxrbuPbjMDZgRQ/o.jpg,False,"{'address1': '5231 Broadway', 'address2': 'Ste 117', 'address3': '', 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['5231 Broadway', 'Ste 117', 'San Antonio, TX 78209']}",Chela's Tacos,+12105357340,$,4.0,111,[],https://www.yelp.com/biz/chelas-tacos-san-antonio-2?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
betty-janes-bakeshoppe-san-antonio,"[{'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 29.573481, 'longitude': -98.515944}",(210) 492-1952,8790.398875283674,Oai-sHnu-jqGr3MSU6X6hg,https://s3-media4.fl.yelpcdn.com/bphoto/nM2MBIpIJ-U-0e-f_no7Qw/o.jpg,False,"{'address1': '14377 Blanco Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78216', 'country': 'US', 'state': 'TX', 'display_address': ['14377 Blanco Rd', 'San Antonio, TX 78216']}",Betty Jane's Bakeshoppe,+12104921952,$$,4.5,50,[],https://www.yelp.com/biz/betty-janes-bakeshoppe-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
cajun-coffee-shack-san-antonio-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 29.430238, 'longitude': -98.72211}",,21338.56672671849,SOfFxaIqWMGiON0swXnEaQ,https://s3-media2.fl.yelpcdn.com/bphoto/dFWi-g-Xcg0uW5SxM970Cw/o.jpg,False,"{'address1': '11618 Fm 1957', 'address2': None, 'address3': '', 'city': 'San Antonio', 'zip_code': '78253', 'country': 'US', 'state': 'TX', 'display_address': ['11618 Fm 1957', 'San Antonio, TX 78253']}",Cajun Coffee Shack,,,5.0,60,[],https://www.yelp.com/biz/cajun-coffee-shack-san-antonio-2?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
dab-san-antonio,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'themedcafes', 'title': 'Themed Cafes'}]","{'latitude': 29.4388448306735, 'longitude': -98.4986426308751}",(210) 451-0230,6367.2489342979525,Q59iNR7Pe3d1YCc-_UqpGA,https://s3-media1.fl.yelpcdn.com/bphoto/xJ2mZeN85gX4gqjKOkkgJA/o.jpg,False,"{'address1': '105 Warren', 'address2': '', 'address3': None, 'city': 'San Antonio', 'zip_code': '78212', 'country': 'US', 'state': 'TX', 'display_address': ['105 Warren', 'San Antonio, TX 78212']}",dab,+12104510230,,5.0,28,['delivery'],https://www.yelp.com/biz/dab-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
zero-degrees-san-antonio,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 29.518687, 'longitude': -98.507811}",(210) 368-2275,2770.7936819918004,bLkg0qxJ1Tq_Rw7aWHPOXw,https://s3-media2.fl.yelpcdn.com/bphoto/IR_9mE2ZPdlDDqcUri_fbw/o.jpg,False,"{'address1': '6903 Blanco Rd', 'address2': '', 'address3': None, 'city': 'San Antonio', 'zip_code': '78216', 'country': 'US', 'state': 'TX', 'display_address': ['6903 Blanco Rd', 'San Antonio, TX 78216']}",Zero Degrees,+12103682275,,4.0,143,[],https://www.yelp.com/biz/zero-degrees-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
berbere-ethiopian-cuisine-san-antonio,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]","{'latitude': 29.5131912231445, 'longitude': -98.5692291259766}",(210) 310-9264,6251.366646550092,Zeae64QPy6hEQVQ--eEaXA,https://s3-media1.fl.yelpcdn.com/bphoto/b0mKwIiB4N0u2CkduLHnpQ/o.jpg,False,"{'address1': '', 'address2': None, 'address3': None, 'city': 'San Antonio', 'zip_code': '78229', 'country': 'US', 'state': 'TX', 'display_address': ['San Antonio, TX 78229']}",Berbere Ethiopian Cuisine,+12103109264,$,4.5,41,['pickup'],https://www.yelp.com/biz/berbere-ethiopian-cuisine-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
south-flores-market-h-e-b-san-antonio,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'diyfood', 'title': 'Do-It-Yourself Food'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 29.4192, 'longitude': -98.49661}",(210) 444-1879,8533.363480739044,sDB1aOfYmZ0xHn3nvhmSVA,https://s3-media4.fl.yelpcdn.com/bphoto/XZLvk5fT7ciJ5gXscQyIzQ/o.jpg,False,"{'address1': '516 S Flores St', 'address2': 'Ste 718', 'address3': '', 'city': 'San Antonio', 'zip_code': '78204', 'country': 'US', 'state': 'TX', 'display_address': ['516 S Flores St', 'Ste 718', 'San Antonio, TX 78204']}",South Flores Market H-E-B,+12104441879,$$,4.0,88,[],https://www.yelp.com/biz/south-flores-market-h-e-b-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
blue-star-brewing-san-antonio,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 29.4095989705174, 'longitude': -98.4953643044747}",(210) 212-5506,9612.139496358206,SZPMn8vSlb2WurCULgK2Sg,https://s3-media2.fl.yelpcdn.com/bphoto/GhOJexK5-WXGne-2JTER-w/o.jpg,False,"{'address1': '1414 S Alamo St', 'address2': 'Ste 105', 'address3': '', 'city': 'San Antonio', 'zip_code': '78210', 'country': 'US', 'state': 'TX', 'display_address': ['1414 S Alamo St', 'Ste 105', 'San Antonio, TX 78210']}",Blue Star Brewing,+12102125506,$$,3.0,431,[],https://www.yelp.com/biz/blue-star-brewing-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
