,display_phone,distance,id,is_closed,name,phone,price,rating,review_count,transactions,address,longitude,latitude,categories,seperated_address,house_numbers,split_address,establishment,trimmed_name,clean_address
5986,(210) 444-0702,7664.352274981563,mBcmNWS1k9p2q0G-NDSR0A,False,Kimura,+12104440702,$$,3.5,736,['delivery'],152 e pecan st,-98.4914618711292,29.4284690802127,"['Ramen', 'Noodles', 'Cocktail Bars']","['152', 'e', 'pecan', 'st']",152,e pecan st,Kimura,kimura,e pecan
5987,(210) 320-2261,4833.610546734799,K4rjSZ8Jn66Blqw6HSW90Q,False,Barbaro,+12103202261,$$,3.5,471,['delivery'],2720 mccullough ave,-98.4917119910265,29.4557168660736,"['Pizza', 'Cocktail Bars']","['2720', 'mccullough', 'ave']",2720,mccullough ave,Barbaro,barbaro,mcculloughe
5988,(210) 224-2337,9182.912645251996,-azLu4PCWhMW-rGu3RCzyQ,False,The Friendly Spot Ice House,+12102242337,$,4.0,494,[],943 s alamo st,-98.490599,29.414498,"['Bars', 'American (Traditional)']","['943', 's', 'alamo', 'st']",943,s alamo st,The Friendly Spot Ice House, friendly spot ice house,s alamo
5989,(210) 590-0515,9520.183191400758,s5NDZKT4dI9_KS5LK9UhTA,False,Jamaica Jamaica Cuisine,+12105900515,$$,4.0,319,['delivery'],2026 austin hwy,-98.4164711460471,29.502487344186,"['Caribbean', 'Bars', 'American (New)']","['2026', 'austin', 'hwy']",2026,austin hwy,Jamaica Jamaica Cuisine,jamaic jamaic cuisine,austin hwy
5990,(210) 225-9801,9241.726534719215,M66ztVxHfHLZwvW16xlsMA,False,B&D Ice House,+12102259801,$$,4.0,304,['delivery'],1004 s alamo st,-98.49063,29.41397,"['Bars', 'Barbeque']","['1004', 's', 'alamo', 'st']",1004,s alamo st,B&D Ice House,bd ice house,s alamo
5991,(210) 738-0099,5435.230992375528,mNS0Y-w1y1dZfgEZDL4-6w,False,Candlelight Coffeehouse,+12107380099,$$,4.0,434,"['delivery', 'pickup']",3011 n st mary's,-98.484652,29.452985,"['Coffee & Tea', 'Wine Bars', 'Breakfast & Brunch']","['3011', 'n', 'st', ""mary's""]",3011,n st mary's,Candlelight Coffeehouse,candlelight coffeehouse,n mary's
5992,(210) 224-9835,8036.809899683128,Ri8ny-KWMtWl5yokiKE56w,False,Iron Cactus,+12102249835,$$,3.5,1129,['delivery'],200 river walk,-98.491085,29.425072,"['Mexican', 'Bars', 'American (Traditional)']","['200', 'river', 'walk']",200,river walk,Iron Cactus,ir cactus,riveralk
5993,(210) 251-3104,9463.49924934547,VdQn_A6tH3n5SiPqNvD1Ug,False,The Fruteria Botanero By Chef Johnny Hernandez,+12102513104,$$,4.0,320,['delivery'],1401 s flores st,-98.50183,29.41007,"['Mexican', 'Cocktail Bars', 'Tapas Bars']","['1401', 's', 'flores', 'st']",1401,s flores st,The Fruteria Botanero By Chef Johnny Hernandez, fruteri botanero  chef johnny hernandez,s flores
5994,(210) 532-2551,9724.988886321617,T3oCtbanG90JrCnVS6eLbg,False,Bite,+12105322551,$$,4.0,220,"['restaurant_reservation', 'delivery']",1012 s presa st,-98.4868185165329,29.4103426122861,"['French', 'American (New)', 'Wine Bars']","['1012', 's', 'presa', 'st']",1012,s presa st,Bite,bite,s presa
5995,(210) 677-8500,2894.7107034407727,owXE6zZ3BrEv8tWrA-LlOQ,False,Alamo Drafthouse Cinema Park North,+12106778500,$$,3.5,494,[],618 nw loop 410,-98.5029170876116,29.5184749382524,"['Cinema', 'Bars', 'Dinner Theater']","['618', 'nw', 'loop', '410']",618,nw loop 410,Alamo Drafthouse Cinema Park North,alamo drafthouse cinem park north,nw loop 410
5996,(210) 277-7045,9579.76792590845,s5GWhg6g7aKSFxGsHnFc9A,False,Halcyon,+12102777045,$$,3.5,632,"['delivery', 'pickup']",1414 s alamo st,-98.4953529380792,29.4098975581596,"['Coffee & Tea', 'Breakfast & Brunch', 'Lounges']","['1414', 's', 'alamo', 'st']",1414,s alamo st,Halcyon,halcyon,s alamo
5997,(210) 592-9534,14370.89265744914,sOQpaJ4-uPQn3TXXcUAOmg,False,Palenque Grill La Cantera,+12105929534,$$,4.0,398,['delivery'],15900 la cantera pkwy,-98.611292,29.592409,"['Mexican', 'Seafood', 'Bars']","['15900', 'la', 'cantera', 'pkwy']",15900,la cantera pkwy,Palenque Grill La Cantera,palenque grill l cantera,la cantera pkwy
5998,(210) 332-9386,6703.01438430429,4PpnYh85HIn-De0zFykohA,False,Jazz TX,+12103329386,$$,4.5,166,[],312 pearl pkwy,-98.4804227066048,29.441916,"['Southern', 'Jazz & Blues', 'Bars']","['312', 'pearl', 'pkwy']",312,pearl pkwy,Jazz TX,jazz tx,pearl pkwy
5999,(210) 227-2900,8804.168396750596,Oa54yT00o8cNPeVEj_BOEQ,False,Dough Pizzeria Napoletana,+12102272900,$$,4.5,199,"['delivery', 'pickup']",518 south alamo st,-98.48802,29.41873,"['Pizza', 'Italian', 'Wine Bars']","['518', 'south', 'alamo', 'st']",518,south alamo st,Dough Pizzeria Napoletana,dough pizzeri napoletana,south alamo
6000,(210) 320-1187,1407.3018879722902,cZZlVk4bC1PTpgMMjybsFA,False,The Bang Bang Bar,+12103201187,$,4.5,110,[],119 el mio st,-98.4998858347535,29.493741067403,"['Dive Bars', 'Music Venues']","['119', 'el', 'mio', 'st']",119,el mio st,The Bang Bang Bar, bang bang bar,el mio
6001,(210) 824-9463,3356.6154234455503,NNUzRGFEgDv5pQrlXI8OPA,False,Fleming's Prime Steakhouse & Wine Bar,+12108249463,$$$,4.0,260,[],255 e basse rd,-98.4797394206238,29.4953741999784,"['Steakhouses', 'Wine Bars', 'Seafood']","['255', 'e', 'basse', 'rd']",255,e basse rd,Fleming's Prime Steakhouse & Wine Bar,flemings prime steakhouse  wine bar,e basse
6002,(210) 481-8776,6857.986873856169,i6UX_C4YDX6816PQGzY5Rw,False,Grayze,+12104818776,$$,3.5,381,"['delivery', 'pickup']",521 e grayson st,-98.47463,29.44345,"['American (Traditional)', 'Venues & Event Spaces', 'Bars']","['521', 'e', 'grayson', 'st']",521,e grayson st,Grayze,grayze,e grayson
6003,(210) 227-2782,8075.167733360221,m8Bz52LH-6FMBP8v-EYJAw,False,Paesanos Riverwalk,+12102272782,$$,3.5,821,['delivery'],111 w crockett st,-98.489094,29.425241,"['Italian', 'Bars']","['111', 'w', 'crockett', 'st']",111,w crockett st,Paesanos Riverwalk,paesanos riverwalk,w crockett
6004,(210) 775-1808,8003.019580841852,DZLbeQa-AdApEjsuNnB3nQ,False,Moses Rose's Hideout,+12107751808,$$,3.5,378,"['delivery', 'pickup']",516 e houston st,-98.4873232609077,29.4264374061105,"['Barbeque', 'Burgers', 'Cocktail Bars']","['516', 'e', 'houston', 'st']",516,e houston st,Moses Rose's Hideout,moses roses hideout,e houston
6005,(210) 354-3001,7717.221638210823,jeJU6D_Dan4hUT6Zvsqy9Q,False,Burleson Yard Beer Garden,+12103543001,$,4.0,156,[],430 austin st,-98.4783956408501,29.4325205189164,"['American (New)', 'Beer Gardens', 'Cocktail Bars']","['430', 'austin', 'st']",430,austin st,Burleson Yard Beer Garden,burles yard beer garden,austin
6006,(210) 593-9300,5826.987598876592,7_tdB3KZiWad1CAZ6uD11g,False,210 Ceviche,+12105939300,$$,4.0,304,['delivery'],9502 interstate 10 w,-98.5603927820921,29.5282668386993,"['Seafood', 'Sports Bars']","['9502', 'interstate', '10', 'w']",9502,interstate 10 w,210 Ceviche,210 ceviche,interstate 10
6007,(210) 691-0033,14371.198829217921,X5y2lCbuF0THwrM5C83OKw,False,Yard House,+12106910033,$$,3.5,489,"['pickup', 'delivery']",15900 la cantera pkwy,-98.610752,29.592815,"['American (New)', 'Bars', 'Vegetarian']","['15900', 'la', 'cantera', 'pkwy']",15900,la cantera pkwy,Yard House,yard house,la cantera pkwy
6008,(210) 822-1088,3439.4535182586415,0KczvSbrDfq9lHm7ZtF2rQ,False,Piranha Izakaya,+12108221088,$$,4.5,87,[],260 e basse rd,-98.479,29.49438,"['Ramen', 'Sushi Bars', 'Cocktail Bars']","['260', 'e', 'basse', 'rd']",260,e basse rd,Piranha Izakaya,piranh izakaya,e basse
6009,(210) 202-2694,13553.12599461676,thoppZoZ0yzdlz-8RexoFg,False,Topgolf,+12102022694,$$,3.5,366,[],5539 n loop 1604 w,-98.594985,29.594147,"['American (New)', 'Golf', 'Sports Bars']","['5539', 'n', 'loop', '1604', 'w']",5539,n loop 1604 w,Topgolf,topgolf,n loop 1604
6010,(210) 598-0496,9238.368315107768,CqWr3IfC8R26QmZbHmEOQA,False,The Cherrity Bar,+12105980496,$$,4.5,92,[],302 montana st,-98.47606,29.41828,"['Bars', 'Community Service/Non-Profit']","['302', 'montana', 'st']",302,montana st,The Cherrity Bar, cherrity bar,montana
6011,(210) 824-8686,6478.117811219411,jXeeiKvlk7JP_vJSbRyknw,False,SILO Alamo Heights,+12108248686,$$$,4.0,244,['delivery'],1133 austin hwy,-98.44808,29.48757,"['American (New)', 'Lounges']","['1133', 'austin', 'hwy']",1133,austin hwy,SILO Alamo Heights,silo alamo heights,austin hwy
6012,(210) 301-0066,7254.361412130463,7hM1bH8AjvFSi_GhRizIGw,False,Bourbon Street Seafood Kitchen,+12103010066,$$,4.0,149,['delivery'],103 9th st,-98.4842090797623,29.4347296767454,"['Seafood', 'Desserts', 'Beer Bar']","['103', '9th', 'st']",103,9th st,Bourbon Street Seafood Kitchen,bourb street seafood kitchen,9th
6013,(210) 320-2738,5891.799468716916,IuV_EPpZ0bNf24aGWl61ww,False,The Growler Exchange,+12103202738,$$,4.5,82,['delivery'],4130 broadway st,-98.464,29.46466,"['Beer Bar', 'Pizza']","['4130', 'broadway', 'st']",4130,broadway st,The Growler Exchange, growler exchange,broadway
6014,(210) 369-9192,8986.855738195503,t2LRzFqmnOi8e1Z-byAMlA,False,Francis Bogside,+12103699192,$$,4.0,170,['delivery'],803 s saint marys st,-98.4899707,29.416468,"['Gastropubs', 'Irish Pub']","['803', 's', 'saint', 'marys', 'st']",803,s saint marys st,Francis Bogside,francis bogside,saint marys
6015,(210) 481-4100,4166.324782384845,eO0_oJY57xDJPVTvr3tOww,False,Rosario's - North,+12104814100,$$,3.5,340,['delivery'],9715 san pedro,-98.4983673,29.5291004,"['Mexican', 'Bars', 'Tex-Mex']","['9715', 'san', 'pedro']",9715,san pedro,Rosario's - North,rosarios  north,san pedro
6016,(210) 802-7864,12086.835784468638,OaMI2ZdHDprpsrZJOrG_Kg,False,Edwards Ridge Distillery,+12108027864,$$,5.0,49,[],16104 university oaks,-98.5772552490234,29.5883827209473,"['Bars', 'Distilleries']","['16104', 'university', 'oaks']",16104,university oaks,Edwards Ridge Distillery,edwards ridge distillery,university oaks
6017,(210) 549-4031,5664.996427054132,FD86_XYF6hUL40h-WutSSQ,False,Moroccan Cuisine,+12105494031,$,4.5,60,['delivery'],7959 fredericksburg rd,-98.5694,29.51189,"['Moroccan', 'Hookah Bars']","['7959', 'fredericksburg', 'rd']",7959,fredericksburg rd,Moroccan Cuisine,morocc cuisine,fredericksburg
6018,(210) 987-8482,7898.616518021242,WWk2ugwbZ3Cq_ADFh8jMcg,False,Viva Villa,+12109878482,$$,3.5,248,['delivery'],905 dolorosa,-98.49945,29.42468,"['Mexican', 'Bars', 'Tex-Mex']","['905', 'dolorosa']",905,dolorosa,Viva Villa,viv villa,dolorosa
6019,(210) 737-2411,5410.3221538117905,BiNmstOGccF4-8Isfvgpuw,False,Bombay Bicycle Club,+12107372411,$$,4.0,167,['delivery'],3506 n saint marys st,-98.478578,29.457093,"['American (New)', 'Sports Bars', 'Burgers']","['3506', 'n', 'saint', 'marys', 'st']",3506,n saint marys st,Bombay Bicycle Club,bombay bicycle club,naint marys
6020,(210) 496-7092,7912.371654245717,YFfOQF8sryMqXIMCVJaD-g,False,Charlie Brown's Neighborhood Bar & Grill,+12104967092,$,4.0,154,['delivery'],11888 starcrest dr,-98.46113,29.54819,"['Dive Bars', 'Sports Bars', 'American (Traditional)']","['11888', 'starcrest', 'dr']",11888,starcrest dr,Charlie Brown's Neighborhood Bar & Grill,charlie browns neighborhood bar  grill,starcrest
6021,(210) 223-4361,8227.595090673001,ZWtmQ20SM0LqfHKf8j-WnA,False,Menger Bar,+12102234361,$$,4.0,171,[],204 alamo plz,-98.485988,29.424705,['Bars'],"['204', 'alamo', 'plz']",204,alamo plz,Menger Bar,menger bar,alamo plz
6022,(210) 694-4800,8464.518688882907,Hnc6FBBuXHMygxzogTTBeg,False,Shisha Cafe,+12106944800,$$,4.0,171,['delivery'],5500 babcock rd,-98.597,29.51737,"['Mediterranean', 'Hookah Bars', 'Middle Eastern']","['5500', 'babcock', 'rd']",5500,babcock rd,Shisha Cafe,shish cafe,babcock
6023,(210) 558-9800,6301.560764210248,x4kITzSPfKt_NtTD1uEbyg,False,Naara Cafe,+12105589800,$$,4.0,203,['delivery'],9329 wurzbach rd,-98.5649229,29.530199,"['Middle Eastern', 'Hookah Bars', 'Coffee & Tea']","['9329', 'wurzbach', 'rd']",9329,wurzbach rd,Naara Cafe,naar cafe,wurzbach
6024,(210) 877-9663,8298.28690411818,XipsZmyp75VSqT6teRXSMw,False,Big Hops Huebner,+12108779663,$$,4.5,77,[],11224 huebner rd,-98.5759344925019,29.5464249497809,['Bars'],"['11224', 'huebner', 'rd']",11224,huebner rd,Big Hops Huebner,big hops huebner,huebner
6025,(210) 222-2521,8052.252074609782,wSeuApOcEFg5SswkbheTqA,False,Downstairs at the Esquire Tavern,+12102222521,$$,4.0,133,"['delivery', 'restaurant_reservation']",155 east commerce st,-98.4917735288226,29.4247550027591,['Lounges'],"['155', 'east', 'commerce', 'st']",155,east commerce st,Downstairs at the Esquire Tavern,downstairs at  esquire tavern,east commerce
6026,(210) 226-7556,6153.312891625052,GmJtc0CnXWO2inzvcHtrdQ,False,Armadillos Texas Style Burgers,+12102267556,$,4.0,168,['delivery'],1423 mccullough ave,-98.49208,29.44264,"['Sports Bars', 'Burgers']","['1423', 'mccullough', 'ave']",1423,mccullough ave,Armadillos Texas Style Burgers,armadil texas style burgers,mcculloughe
6027,(210) 828-5191,3799.209202886562,zbe1ZvUlxf_vhS6ZWGxZxg,False,Paesanos Lincoln Heights,+12108285191,$$,3.5,288,['delivery'],555 e basse rd,-98.4754287699405,29.4985092947044,"['Italian', 'Bars', 'Seafood']","['555', 'e', 'basse', 'rd']",555,e basse rd,Paesanos Lincoln Heights,paesanos lincoln heights,e basse
6028,,5495.497836507768,VZrOkLwHmz3g3WBmYuQ3xg,False,Bar du Mon Ami,,$$,4.5,71,[],4901 broadway st,-98.46381,29.47195,['Cocktail Bars'],"['4901', 'broadway', 'st']",4901,broadway st,Bar du Mon Ami,bar du m ami,broadway
6029,(210) 212-4695,8076.172200947882,miwdldxFgOkkz-BGoPFh3g,False,Howl at the Moon San Antonio,+12102124695,$$,3.5,328,[],111 w crockett st,-98.48909,29.42524,"['Bars', 'Venues & Event Spaces', 'Music Venues']","['111', 'w', 'crockett', 'st']",111,w crockett st,Howl at the Moon San Antonio,howl at  mo s antonio,w crockett
6030,(210) 781-4204,8987.377350171198,sfiuNb6kayJU_nHnrzPBcA,False,Don Martin's Coffee,+12107814204,$,5.0,41,"['pickup', 'delivery']",540 s presa st,-98.48887,29.41669,"['Coffee & Tea', 'Breakfast & Brunch', 'Wine Bars']","['540', 's', 'presa', 'st']",540,s presa st,Don Martin's Coffee,d martins coffee,s presa
6031,(210) 247-4000,7960.85525769315,KJdhcdNkkN3DYllCmLPtVQ,False,Buckhorn Saloon & Museum,+12102474000,$$,4.0,183,[],318 e houston st,-98.4888109,29.4264009,"['Museums', 'Beer Bar', 'Gift Shops']","['318', 'e', 'houston', 'st']",318,e houston st,Buckhorn Saloon & Museum,buckhorn salo  museum,e houston
6032,(210) 561-7747,12889.189254809202,nvKw-29M8rQi-fESGBpIgQ,False,Chuy's,+12105617747,$$,3.5,255,['delivery'],15639 ih 10 w,-98.5965538586914,29.5856976743221,"['Mexican', 'Tex-Mex', 'Bars']","['15639', 'ih', '10', 'w']",15639,ih 10 w,Chuy's,chuys,ih 10
6033,(210) 263-9729,9008.597795911266,HGH3b9eazPoL95XlgKjrbg,False,QPV Queso Pan Y Vino,+12102639729,$$,4.5,67,['delivery'],727 s alamo st,-98.48886,29.41656,"['Wine Bars', 'Cocktail Bars', 'Pizza']","['727', 's', 'alamo', 'st']",727,s alamo st,QPV Queso Pan Y Vino,qpv queso p y vino,s alamo
6034,(210) 804-2233,5575.4413338811,4jsEJINIPPnFZQxOGII5Bg,False,Vino Volo,+12108042233,$$,4.0,75,[],9800 airport blvd,-98.4724116325378,29.5287697765215,"['Wine Bars', 'Tapas/Small Plates']","['9800', 'airport', 'blvd']",9800,airport blvd,Vino Volo,vino volo,airport
6035,(210) 828-1470,5691.733189694383,Y976IAZCMQHmiTTedtEBeg,False,Magic Time Machine,+12108281470,$$,3.5,368,['delivery'],902 ne loop 410,-98.4609447065397,29.5157783443815,"['American (Traditional)', 'Bars', 'Steakhouses']","['902', 'ne', 'loop', '410']",902,ne loop 410,Magic Time Machine,magic time machine,ne loop 410
6036,(210) 734-4552,3648.05292504246,MDONZh8K5AOrTuSwLox8Dw,False,Santikos Entertainment Bijou,+12107344552,$$,3.5,185,[],4522 fredericksburg rd,-98.5520520732886,29.4928442080647,"['Cinema', 'Bars', 'Venues & Event Spaces']","['4522', 'fredericksburg', 'rd']",4522,fredericksburg rd,Santikos Entertainment Bijou,santikos entertainment bijou,fredericksburg
6037,(210) 272-0457,7896.507845837398,6SKg6EMiqG8OsF7_aUFRgw,False,Jet-Setter,+12102720457,$$,4.5,57,[],229 e houston st,-98.49013,29.42662,"['Lounges', 'Cocktail Bars']","['229', 'e', 'houston', 'st']",229,e houston st,Jet-Setter,jetsetter,e houston
6038,(210) 857-4518,5868.463981891268,BCTD1UUhhzTe32w40FjoMg,False,09 Midtown Bistro,+12108574518,,5.0,38,['delivery'],3615 broadway st,-98.4682638353656,29.4602050695306,"['Salad', 'Sandwiches', 'Bars']","['3615', 'broadway', 'st']",3615,broadway st,09 Midtown Bistro,09 midtown bistro,broadway
6039,(210) 828-3508,4579.81695716371,E5tdvAio8CPvFsFAzsj0Bw,False,Stone Werks Big Rock Grille - Lincoln Heights,+12108283508,$$,3.5,297,['delivery'],999 e basse rd,-98.4672100317383,29.4974449232158,"['American (New)', 'Breakfast & Brunch', 'Cocktail Bars']","['999', 'e', 'basse', 'rd']",999,e basse rd,Stone Werks Big Rock Grille - Lincoln Heights,stone werks big rock grille  lincoln heights,e basse
6040,(210) 340-9880,7225.042992048097,LvFgDtgaGf7QnjOZXv52pg,False,Paramour,+12103409880,$$$,3.0,430,['restaurant_reservation'],102 9th st,-98.4836332968313,29.4352421896463,"['Cocktail Bars', 'Lounges', 'Coffee & Tea']","['102', '9th', 'st']",102,9th st,Paramour,paramour,9th
6041,(210) 272-0403,8425.420015978721,Jivdpu_sROPjdeFvU1QB_w,False,Maria Mia Mexican Bistro,+12102720403,$$,3.0,517,['delivery'],849 e commerce st,-98.4846411987112,29.4232360305981,"['Mexican', 'Tex-Mex', 'Beer Bar']","['849', 'e', 'commerce', 'st']",849,e commerce st,Maria Mia Mexican Bistro,mari mi mexic bistro,e commerce
6042,(210) 437-0242,5406.640612678779,L61lOnTxiHWzHNyc8EMVxA,False,Habibi Cafe,+12104370242,$$,4.0,103,"['pickup', 'delivery']",5306 broadway st,-98.4627517,29.4759298,"['Hookah Bars', 'Mediterranean', 'Desserts']","['5306', 'broadway', 'st']",5306,broadway st,Habibi Cafe,habibi cafe,broadway
6043,(210) 721-7762,5513.602449668559,580vNwXmOVjLDrWNm2q9kg,False,The Winchester,+12107217762,$$,4.0,135,"['pickup', 'delivery']",5148 broadway st,-98.4625057,29.4739119,"['Gastropubs', 'Sports Bars']","['5148', 'broadway', 'st']",5148,broadway st,The Winchester, winchester,broadway
6044,(210) 821-5051,3457.367909299909,3jicSXZsc7R2qOg-hDRDEA,False,Ruth's Chris Steak House,+12108215051,$$$,3.5,153,[],7720 jones maltsberger rd,-98.481127,29.505748,"['Steakhouses', 'Seafood', 'Lounges']","['7720', 'jones', 'maltsberger', 'rd']",7720,jones maltsberger rd,Ruth's Chris Steak House,ruths chris steak house,jones maltsberger
6045,(210) 494-8646,11576.04826418624,TGw5rZhnSMeVN3hOQwkTTg,False,Pizza Italia,+12104948646,$$,3.5,244,['delivery'],3023 thousand oaks dr,-98.4392681228336,29.5754598211272,"['Pizza', 'Italian', 'Beer Bar']","['3023', 'thousand', 'oaks', 'dr']",3023,thousand oaks dr,Pizza Italia,pizz italia,thousand oaks
6046,(210) 224-3343,8404.647364166347,gHiyjLK8ugcxPeM3J8KvJw,False,Durty Nelly's Irish Pub,+12102243343,$$,3.5,263,[],200 s alamo st,-98.4877823521925,29.4224955442625,"['Pubs', 'American (New)', 'Irish Pub']","['200', 's', 'alamo', 'st']",200,s alamo st,Durty Nelly's Irish Pub,durty nellys irish pub,s alamo
6047,(210) 236-5437,10663.11535145296,VJpFnNjUiWx7tddvuB5K8g,False,Twin Peaks,+12102365437,$$,3.5,235,"['pickup', 'delivery']",12790 w interstate 10,-98.591961,29.562571,"['American (New)', 'Sports Bars']","['12790', 'w', 'interstate', '10']",12790,w interstate 10,Twin Peaks,tw peaks,w interstate 10
6048,(210) 626-8000,11275.445353060946,_kuMdNoPSyQlevWikniv6A,False,Halftime Pizza,+12106268000,$$,4.0,98,"['pickup', 'delivery']",7531 bandera rd,-98.62977,29.50752,"['Sports Bars', 'Pizza']","['7531', 'bandera', 'rd']",7531,bandera rd,Halftime Pizza,halftime pizza,bandera
6049,(210) 595-1410,7842.976133502223,r2z0y3lJF69UGFt50M_M1A,False,Rosella at the Rand,+12105951410,$$,4.0,124,['delivery'],114 e houston st,-98.4933437,29.4263051,"['Bars', 'Coffee & Tea', 'Breakfast & Brunch']","['114', 'e', 'houston', 'st']",114,e houston st,Rosella at the Rand,rosell at  rand,e houston
6050,(210) 444-2200,8872.151481117637,GPflwPSQm5ZdtuCb-D8UQQ,False,Filling Station Tap Room,+12104442200,$,4.5,63,[],701 s saint marys st,-98.4903945922852,29.4174365997314,"['Pizza', 'Sandwiches', 'Beer Bar']","['701', 's', 'saint', 'marys', 'st']",701,s saint marys st,Filling Station Tap Room,filling stati tap room,saint marys
6051,(210) 222-0220,8053.711794625397,6UgphDqrNIS64AhtKZEy_g,False,Mad Dogs British Pub,+12102220220,$$,3.0,469,[],123 losoya st,-98.4884960976227,29.4256119743647,"['Pubs', 'British']","['123', 'losoya', 'st']",123,losoya st,Mad Dogs British Pub,mad dogs british pub,losoya
6052,(210) 455-6644,8709.406297962603,Ab6TzOWuAxC7QOZAm8qfBw,False,Walk-On's Sports Bistreaux,+12104556644,$$,3.5,179,"['pickup', 'delivery']",11075 ih 10 w,-98.581156,29.546983,"['American (Traditional)', 'Sports Bars']","['11075', 'ih', '10', 'w']",11075,ih 10 w,Walk-On's Sports Bistreaux,walkons sports bistreaux,ih 10
6053,(210) 257-0628,5438.557461912797,vf2N5GgZRUn2uj2sOSzyXg,False,Faust Tavern,+12102570628,$,4.0,72,[],517 e woodlawn,-98.4852688055141,29.4526193049637,"['Dive Bars', 'Cocktail Bars', 'Southern']","['517', 'e', 'woodlawn']",517,e woodlawn,Faust Tavern,faust tavern,eoodlawn
6054,(210) 220-1076,8215.993631438248,A7zyhNZnYc5ZR7n9ONjDOg,False,Pat O'Brien's San Antonio,+12102201076,$$,3.0,352,['delivery'],121 alamo plz,-98.48746,29.42439,"['Bars', 'Cajun/Creole']","['121', 'alamo', 'plz']",121,alamo plz,Pat O'Brien's San Antonio,pat obriens s antonio,alamo plz
6055,(210) 320-1753,5514.309602792183,0CmOT-ttEtTlh4CfCVWdng,False,TBA,+12103201753,$$,4.0,73,[],2801 n st marys,-98.486225,29.451356,['Cocktail Bars'],"['2801', 'n', 'st', 'marys']",2801,n st marys,TBA,tba,n marys
6056,,5892.943964269411,bnrbTcOENdmIEaALSg5Owg,False,Hi-Tones,,$,4.0,67,[],621 e dewey pl,-98.48689,29.44716,"['Bars', 'Dance Clubs', 'Music Venues']","['621', 'e', 'dewey', 'pl']",621,e dewey pl,Hi-Tones,hitones,e dewey pl
6057,(210) 224-5635,8245.449302000588,UT_lt1Ae3EyVkqSp4vvduA,False,Davenport Lounge,+12102245635,$$,4.0,103,[],203 n presa st,-98.4893624,29.4235226,"['Dance Clubs', 'Lounges']","['203', 'n', 'presa', 'st']",203,n presa st,Davenport Lounge,davenport lounge,n presa
6058,(210) 224-0026,8169.188688277794,OCpjEJOSo--ciS1OGlDwKg,False,Dick's Last Resort,+12102240026,$$,3.0,562,"['delivery', 'pickup']",223 losoya st,-98.4880772,29.4246387,"['Bars', 'American (Traditional)', 'Seafood']","['223', 'losoya', 'st']",223,losoya st,Dick's Last Resort,dicks last resort,losoya
6059,(210) 592-1075,8796.351897764014,HFL64M1qgDxhGwrnETd83A,False,Cellar Mixology by Toro Kitchen + Bar,+12105921075,,4.5,43,[],1142 e commerce st,-98.47902,29.42155,['Cocktail Bars'],"['1142', 'e', 'commerce', 'st']",1142,e commerce st,Cellar Mixology by Toro Kitchen + Bar,cellar mixology  toro kitchen + bar,e commerce
6060,(210) 223-1285,8984.152406202296,V0THMfacZasfgEIasTFYcA,False,Bar America,+12102231285,$,3.5,164,"['delivery', 'pickup']",723 s alamo st,-98.4888152657749,29.4167748044898,"['Cocktail Bars', 'Sports Bars']","['723', 's', 'alamo', 'st']",723,s alamo st,Bar America,bar america,s alamo
6061,(210) 930-1736,3051.6078851952207,59w7MM8NxepjYQcsDUnIgw,False,Mo's Irish Pub,+12109301736,$$,4.0,77,[],255 e basse rd,-98.482879012234,29.4939687014514,"['Irish Pub', 'Sports Bars']","['255', 'e', 'basse', 'rd']",255,e basse rd,Mo's Irish Pub,mos irish pub,e basse
6062,(210) 224-8800,8598.786427216084,zm6NPMd3d4inOaNPzkqYHw,False,Silo Prime,+12102248800,$$$,4.5,44,['delivery'],401 s alamo st,-98.4885,29.42047,"['Steakhouses', 'Wine Bars']","['401', 's', 'alamo', 'st']",401,s alamo st,Silo Prime,silo prime,s alamo
6063,(210) 223-4581,7252.620678331693,eM_gQ69lDyH_SqrH4FajXA,False,VFW Post 76,+12102234581,$,4.0,58,[],10 10th st,-98.48221,29.435544,"['Dive Bars', 'Music Venues']","['10', '10th', 'st']",10,10th st,VFW Post 76,vfw post 76,10th
6064,(210) 408-2670,8858.86213588896,5mEaN6gKXn7nyFtJnflvfg,False,Mimosa Restaurant & Lounge,+12104082670,$$,3.5,192,['pickup'],14415 blanco rd,-98.515436,29.574103,"['Wine Bars', 'French', 'Seafood']","['14415', 'blanco', 'rd']",14415,blanco rd,Mimosa Restaurant & Lounge,mimos restaurant  lounge,blanco
6065,(210) 227-8847,8573.527516791753,NKgXt8kdy1WNd1ddULGouw,False,Ruth's Chris Steak House,+12102278847,$$$,3.0,349,[],600 e market st,-98.484151,29.421974,"['Steakhouses', 'Seafood', 'Lounges']","['600', 'e', 'market', 'st']",600,e market st,Ruth's Chris Steak House,ruths chris steak house,e market
6066,(210) 223-7375,6582.001629870917,ZLReGx2EIPvhWcVHoQXdJg,False,Sternewirth Bar,+12102237375,$$,3.5,116,[],136 e grayson st,-98.4812026,29.4427828,['Cocktail Bars'],"['136', 'e', 'grayson', 'st']",136,e grayson st,Sternewirth Bar,sternewirth bar,e grayson
6067,(210) 732-5222,3117.5038159249284,f2gZ_OjTLsxJ9gM_T3Lxpw,False,Jacala,+12107325222,$$,3.0,249,"['delivery', 'pickup']",606 west ave,-98.52573,29.46816,"['Mexican', 'Bars']","['606', 'west', 'ave']",606,west ave,Jacala,jacala,weste
