,display_phone,distance,id,is_closed,name,phone,price,rating,review_count,transactions,address,longitude,latitude,categories
5988,(210) 320-2261,4833.610546734799,K4rjSZ8Jn66Blqw6HSW90Q,False,Barbaro,+12103202261,$$,3.5,471,[],2720 mccullough ave,-98.4917119910265,29.4557168660736,"['Pizza', 'Cocktail Bars']"
5989,(210) 224-2337,9182.912645251996,-azLu4PCWhMW-rGu3RCzyQ,False,The Friendly Spot Ice House,+12102242337,$,4.0,494,[],943 s alamo st,-98.490599,29.414498,"['Bars', 'American (Traditional)']"
5990,(210) 590-0515,9520.183191400758,s5NDZKT4dI9_KS5LK9UhTA,False,Jamaica Jamaica Cuisine,+12105900515,$$,4.0,319,['delivery'],2026 austin hwy,-98.4164711460471,29.502487344186,"['Caribbean', 'Bars', 'American (New)']"
5991,(210) 225-9801,9241.726534719215,M66ztVxHfHLZwvW16xlsMA,False,B&D Ice House,+12102259801,$$,4.0,304,['delivery'],1004 s alamo st,-98.49063,29.41397,"['Bars', 'Barbeque']"
5992,(210) 738-0099,5435.230992375528,mNS0Y-w1y1dZfgEZDL4-6w,False,Candlelight Coffeehouse,+12107380099,$$,4.0,434,"['delivery', 'pickup']",3011 n st mary's,-98.484652,29.452985,"['Coffee & Tea', 'Wine Bars', 'Breakfast & Brunch']"
5993,(210) 224-9835,8036.809899683128,Ri8ny-KWMtWl5yokiKE56w,False,Iron Cactus,+12102249835,$$,3.5,1127,['delivery'],200 river walk,-98.491085,29.425072,"['Mexican', 'Bars', 'American (Traditional)']"
5994,(210) 251-3104,9463.49924934547,VdQn_A6tH3n5SiPqNvD1Ug,False,The Fruteria Botanero By Chef Johnny Hernandez,+12102513104,$$,4.0,320,[],1401 s flores st,-98.50183,29.41007,"['Mexican', 'Cocktail Bars', 'Tapas Bars']"
5995,(210) 532-2551,9724.988886321617,T3oCtbanG90JrCnVS6eLbg,False,Bite,+12105322551,$$,4.0,220,"['restaurant_reservation', 'delivery']",1012 s presa st,-98.4868185165329,29.4103426122861,"['French', 'American (New)', 'Wine Bars']"
5996,(210) 677-8500,2894.7107034407727,owXE6zZ3BrEv8tWrA-LlOQ,False,Alamo Drafthouse Cinema Park North,+12106778500,$$,3.5,493,[],618 nw loop 410,-98.5029170876116,29.5184749382524,"['Cinema', 'Bars', 'Dinner Theater']"
5997,(210) 277-7045,9579.76792590845,s5GWhg6g7aKSFxGsHnFc9A,False,Halcyon,+12102777045,$$,3.5,631,"['delivery', 'pickup']",1414 s alamo st,-98.4953529380792,29.4098975581596,"['Coffee & Tea', 'Breakfast & Brunch', 'Lounges']"
5998,(210) 592-9534,14370.89265744914,sOQpaJ4-uPQn3TXXcUAOmg,False,Palenque Grill La Cantera,+12105929534,$$,4.0,399,['delivery'],15900 la cantera pkwy,-98.611292,29.592409,"['Mexican', 'Seafood', 'Bars']"
5999,(210) 227-2900,8804.168396750596,Oa54yT00o8cNPeVEj_BOEQ,False,Dough Pizzeria Napoletana,+12102272900,$$,4.5,198,"['delivery', 'pickup']",518 south alamo st,-98.48802,29.41873,"['Pizza', 'Italian', 'Wine Bars']"
6000,(210) 332-9386,6703.01438430429,4PpnYh85HIn-De0zFykohA,False,Jazz TX,+12103329386,$$,4.5,166,[],312 pearl pkwy,-98.4804227066048,29.441916,"['Southern', 'Jazz & Blues', 'Bars']"
6001,(210) 320-1187,1407.3018879722902,cZZlVk4bC1PTpgMMjybsFA,False,The Bang Bang Bar,+12103201187,$,4.5,110,[],119 el mio st,-98.4998858347535,29.493741067403,"['Dive Bars', 'Music Venues']"
6002,(210) 824-9463,3356.6154234455503,NNUzRGFEgDv5pQrlXI8OPA,False,Fleming's Prime Steakhouse & Wine Bar,+12108249463,$$$,4.0,260,[],255 e basse rd,-98.4797394206238,29.4953741999784,"['Steakhouses', 'Wine Bars', 'Seafood']"
6003,(210) 481-8776,6857.986873856169,i6UX_C4YDX6816PQGzY5Rw,False,Grayze,+12104818776,$$,3.5,381,"['delivery', 'pickup']",521 e grayson st,-98.47463,29.44345,"['American (Traditional)', 'Venues & Event Spaces', 'Bars']"
6004,(210) 227-2782,8075.167733360221,m8Bz52LH-6FMBP8v-EYJAw,False,Paesanos Riverwalk,+12102272782,$$,3.5,819,['delivery'],111 w crockett st,-98.489094,29.425241,"['Italian', 'Bars']"
6005,(210) 775-1808,8003.019580841852,DZLbeQa-AdApEjsuNnB3nQ,False,Moses Rose's Hideout,+12107751808,$$,3.5,378,"['delivery', 'pickup']",516 e houston st,-98.4873232609077,29.4264374061105,"['Barbeque', 'Burgers', 'Cocktail Bars']"
6006,(210) 354-3001,7717.221638210823,jeJU6D_Dan4hUT6Zvsqy9Q,False,Burleson Yard Beer Garden,+12103543001,$,4.0,156,[],430 austin st,-98.4783956408501,29.4325205189164,"['American (New)', 'Beer Gardens', 'Cocktail Bars']"
6007,(210) 593-9300,5826.987598876592,7_tdB3KZiWad1CAZ6uD11g,False,210 Ceviche,+12105939300,$$,4.0,304,['delivery'],9502 interstate 10 w,-98.5603927820921,29.5282668386993,"['Seafood', 'Sports Bars']"
6008,(210) 691-0033,14371.198829217921,X5y2lCbuF0THwrM5C83OKw,False,Yard House,+12106910033,$$,3.5,489,"['delivery', 'pickup']",15900 la cantera pkwy,-98.610752,29.592815,"['American (New)', 'Bars', 'Vegetarian']"
6009,(210) 822-1088,3439.4535182586415,0KczvSbrDfq9lHm7ZtF2rQ,False,Piranha Izakaya,+12108221088,$$,4.5,87,[],260 e basse rd,-98.479,29.49438,"['Ramen', 'Sushi Bars', 'Cocktail Bars']"
6010,(210) 202-2694,13553.12599461676,thoppZoZ0yzdlz-8RexoFg,False,Topgolf,+12102022694,$$,3.5,365,[],5539 n loop 1604 w,-98.594985,29.594147,"['American (New)', 'Golf', 'Sports Bars']"
6011,(210) 824-8686,6478.117811219411,jXeeiKvlk7JP_vJSbRyknw,False,SILO Alamo Heights,+12108248686,$$$,4.0,244,['delivery'],1133 austin hwy,-98.44808,29.48757,"['American (New)', 'Lounges']"
6012,(210) 598-0496,9238.368315107768,CqWr3IfC8R26QmZbHmEOQA,False,The Cherrity Bar,+12105980496,$$,4.5,91,[],302 montana st,-98.47606,29.41828,"['Bars', 'Community Service/Non-Profit']"
6013,(210) 301-0066,7254.361412130463,7hM1bH8AjvFSi_GhRizIGw,False,Bourbon Street Seafood Kitchen,+12103010066,$$,4.0,148,['delivery'],103 9th st,-98.4842090797623,29.4347296767454,"['Seafood', 'Desserts', 'Beer Bar']"
6014,(210) 320-2738,5891.799468716916,IuV_EPpZ0bNf24aGWl61ww,False,The Growler Exchange,+12103202738,$$,4.5,82,['delivery'],4130 broadway st,-98.464,29.46466,"['Beer Bar', 'Pizza']"
6015,(210) 369-9192,8986.855738195503,t2LRzFqmnOi8e1Z-byAMlA,False,Francis Bogside,+12103699192,$$,4.0,169,['delivery'],803 s saint marys st,-98.4899707,29.416468,"['Gastropubs', 'Irish Pub']"
6016,(210) 481-4100,4166.324782384845,eO0_oJY57xDJPVTvr3tOww,False,Rosario's - North,+12104814100,$$,3.5,340,['delivery'],9715 san pedro,-98.4983673,29.5291004,"['Mexican', 'Bars', 'Tex-Mex']"
6017,(210) 802-7864,12086.835784468638,OaMI2ZdHDprpsrZJOrG_Kg,False,Edwards Ridge Distillery,+12108027864,$$,5.0,49,[],16104 university oaks,-98.5772552490234,29.5883827209473,"['Bars', 'Distilleries']"
6018,(210) 549-4031,5664.996427054132,FD86_XYF6hUL40h-WutSSQ,False,Moroccan Cuisine,+12105494031,$,4.5,60,['delivery'],7959 fredericksburg rd,-98.5694,29.51189,"['Moroccan', 'Hookah Bars']"
6019,(210) 987-8482,7898.616518021242,WWk2ugwbZ3Cq_ADFh8jMcg,False,Viva Villa,+12109878482,$$,3.5,248,['delivery'],905 dolorosa,-98.49945,29.42468,"['Mexican', 'Bars', 'Tex-Mex']"
6020,(210) 737-2411,5410.3221538117905,BiNmstOGccF4-8Isfvgpuw,False,Bombay Bicycle Club,+12107372411,$$,4.0,167,['delivery'],3506 n saint marys st,-98.478578,29.457093,"['American (New)', 'Sports Bars', 'Burgers']"
6021,(210) 694-4800,8464.518688882907,Hnc6FBBuXHMygxzogTTBeg,False,Shisha Cafe,+12106944800,$$,4.0,172,['delivery'],5500 babcock rd,-98.597,29.51737,"['Mediterranean', 'Hookah Bars', 'Middle Eastern']"
6022,(210) 496-7092,7912.371654245717,YFfOQF8sryMqXIMCVJaD-g,False,Charlie Brown's Neighborhood Bar & Grill,+12104967092,$,4.0,154,['delivery'],11888 starcrest dr,-98.46113,29.54819,"['Dive Bars', 'Sports Bars', 'American (Traditional)']"
6023,(210) 223-4361,8227.595090673001,ZWtmQ20SM0LqfHKf8j-WnA,False,Menger Bar,+12102234361,$$,4.0,171,[],204 alamo plz,-98.485988,29.424705,['Bars']
6024,(210) 558-9800,6301.560764210248,x4kITzSPfKt_NtTD1uEbyg,False,Naara Cafe,+12105589800,$$,4.0,203,['delivery'],9329 wurzbach rd,-98.5649229,29.530199,"['Middle Eastern', 'Hookah Bars', 'Coffee & Tea']"
6025,(210) 877-9663,8298.28690411818,XipsZmyp75VSqT6teRXSMw,False,Big Hops Huebner,+12108779663,$$,4.5,76,[],11224 huebner rd,-98.5759344925019,29.5464249497809,['Bars']
6026,(210) 222-2521,8052.252074609782,wSeuApOcEFg5SswkbheTqA,False,Downstairs at the Esquire Tavern,+12102222521,$$,4.0,133,"['delivery', 'restaurant_reservation']",155 east commerce st,-98.4917735288226,29.4247550027591,['Lounges']
6027,(210) 226-7556,6153.312891625052,GmJtc0CnXWO2inzvcHtrdQ,False,Armadillos Texas Style Burgers,+12102267556,$,4.0,168,['delivery'],1423 mccullough ave,-98.49208,29.44264,"['Sports Bars', 'Burgers']"
6028,(210) 828-5191,3799.209202886562,zbe1ZvUlxf_vhS6ZWGxZxg,False,Paesanos Lincoln Heights,+12108285191,$$,3.5,287,['delivery'],555 e basse rd,-98.4754287699405,29.4985092947044,"['Italian', 'Bars', 'Seafood']"
6029,,5495.497836507768,VZrOkLwHmz3g3WBmYuQ3xg,False,Bar du Mon Ami,,$$,4.5,71,[],4901 broadway st,-98.46381,29.47195,['Cocktail Bars']
6030,(210) 212-4695,8076.172200947882,miwdldxFgOkkz-BGoPFh3g,False,Howl at the Moon San Antonio,+12102124695,$$,3.5,328,[],111 w crockett st,-98.48909,29.42524,"['Bars', 'Venues & Event Spaces', 'Music Venues']"
6031,(210) 781-4204,8987.377350171198,sfiuNb6kayJU_nHnrzPBcA,False,Don Martin's Coffee,+12107814204,$,5.0,41,"['delivery', 'pickup']",540 s presa st,-98.48887,29.41669,"['Coffee & Tea', 'Breakfast & Brunch', 'Wine Bars']"
6032,(210) 247-4000,7960.85525769315,KJdhcdNkkN3DYllCmLPtVQ,False,Buckhorn Saloon & Museum,+12102474000,$$,4.0,183,[],318 e houston st,-98.4888109,29.4264009,"['Museums', 'Beer Bar', 'Gift Shops']"
6033,(210) 561-7747,12889.189254809202,nvKw-29M8rQi-fESGBpIgQ,False,Chuy's,+12105617747,$$,3.5,255,['delivery'],15639 ih 10 w,-98.5965538586914,29.5856976743221,"['Mexican', 'Tex-Mex', 'Bars']"
6034,(210) 263-9729,9008.597795911266,HGH3b9eazPoL95XlgKjrbg,False,QPV Queso Pan Y Vino,+12102639729,$$,4.5,67,['delivery'],727 s alamo st,-98.48886,29.41656,"['Wine Bars', 'Cocktail Bars', 'Pizza']"
6035,(210) 857-4518,5868.463981891268,BCTD1UUhhzTe32w40FjoMg,False,09 Midtown Bistro,+12108574518,,5.0,36,[],3615 broadway st,-98.4682638353656,29.4602050695306,"['Salad', 'Sandwiches', 'Bars']"
6036,(210) 804-2233,5575.4413338811,4jsEJINIPPnFZQxOGII5Bg,False,Vino Volo,+12108042233,$$,4.0,75,[],9800 airport blvd,-98.4724116325378,29.5287697765215,"['Wine Bars', 'Tapas/Small Plates']"
6037,(210) 734-4552,3648.05292504246,MDONZh8K5AOrTuSwLox8Dw,False,Santikos Entertainment Bijou,+12107344552,$$,3.5,185,[],4522 fredericksburg rd,-98.5520520732886,29.4928442080647,"['Cinema', 'Bars', 'Venues & Event Spaces']"
6038,(210) 272-0457,7896.507845837398,6SKg6EMiqG8OsF7_aUFRgw,False,Jet-Setter,+12102720457,$$,4.5,57,[],229 e houston st,-98.49013,29.42662,"['Lounges', 'Cocktail Bars']"
6039,(210) 828-1470,5691.733189694383,Y976IAZCMQHmiTTedtEBeg,False,Magic Time Machine,+12108281470,$$,3.5,367,['delivery'],902 ne loop 410,-98.4609447065397,29.5157783443815,"['American (Traditional)', 'Bars', 'Steakhouses']"
6040,(210) 828-3508,4579.81695716371,E5tdvAio8CPvFsFAzsj0Bw,False,Stone Werks Big Rock Grille - Lincoln Heights,+12108283508,$$,3.5,297,[],999 e basse rd,-98.4672100317383,29.4974449232158,"['American (New)', 'Breakfast & Brunch', 'Cocktail Bars']"
6041,(210) 340-9880,7225.042992048097,LvFgDtgaGf7QnjOZXv52pg,False,Paramour,+12103409880,$$$,3.0,429,['restaurant_reservation'],102 9th st,-98.4836332968313,29.4352421896463,"['Cocktail Bars', 'Lounges', 'Coffee & Tea']"
6042,(210) 272-0403,8425.420015978721,Jivdpu_sROPjdeFvU1QB_w,False,Maria Mia Mexican Bistro,+12102720403,$$,3.0,516,['delivery'],849 e commerce st,-98.4846411987112,29.4232360305981,"['Mexican', 'Tex-Mex', 'Beer Bar']"
6043,(210) 437-0242,5406.640612678779,L61lOnTxiHWzHNyc8EMVxA,False,Habibi Cafe,+12104370242,$$,4.0,103,"['delivery', 'pickup']",5306 broadway st,-98.4627517,29.4759298,"['Hookah Bars', 'Mediterranean', 'Desserts']"
6044,(210) 821-5051,3457.367909299909,3jicSXZsc7R2qOg-hDRDEA,False,Ruth's Chris Steak House,+12108215051,$$$,3.5,152,[],7720 jones maltsberger rd,-98.481127,29.505748,"['Steakhouses', 'Seafood', 'Lounges']"
6045,(210) 494-8646,11576.04826418624,TGw5rZhnSMeVN3hOQwkTTg,False,Pizza Italia,+12104948646,$$,3.5,244,['delivery'],3023 thousand oaks dr,-98.4392681228336,29.5754598211272,"['Pizza', 'Italian', 'Beer Bar']"
6046,(210) 236-5437,10663.11535145296,VJpFnNjUiWx7tddvuB5K8g,False,Twin Peaks,+12102365437,$$,3.5,237,"['delivery', 'pickup']",12790 w interstate 10,-98.591961,29.562571,"['American (New)', 'Sports Bars']"
6047,(210) 721-7762,5513.602449668559,580vNwXmOVjLDrWNm2q9kg,False,The Winchester,+12107217762,$$,4.0,131,"['delivery', 'pickup']",5148 broadway st,-98.4625057,29.4739119,"['Gastropubs', 'Sports Bars']"
6048,(210) 224-3343,8404.647364166347,gHiyjLK8ugcxPeM3J8KvJw,False,Durty Nelly's Irish Pub,+12102243343,$$,3.5,263,[],200 s alamo st,-98.4877823521925,29.4224955442625,"['Pubs', 'American (New)', 'Irish Pub']"
6049,(210) 626-8000,11275.445353060946,_kuMdNoPSyQlevWikniv6A,False,Halftime Pizza,+12106268000,$$,4.0,98,"['delivery', 'pickup']",7531 bandera rd,-98.62977,29.50752,"['Sports Bars', 'Pizza']"
6050,(210) 595-1410,7842.976133502223,r2z0y3lJF69UGFt50M_M1A,False,Rosella at the Rand,+12105951410,$$,4.0,124,['delivery'],114 e houston st,-98.4933437,29.4263051,"['Bars', 'Coffee & Tea', 'Breakfast & Brunch']"
6051,(210) 444-2200,8872.151481117637,GPflwPSQm5ZdtuCb-D8UQQ,False,Filling Station Tap Room,+12104442200,$,4.5,63,[],701 s saint marys st,-98.4903945922852,29.4174365997314,"['Pizza', 'Sandwiches', 'Beer Bar']"
6052,(210) 222-0220,8053.711794625397,6UgphDqrNIS64AhtKZEy_g,False,Mad Dogs British Pub,+12102220220,$$,3.0,470,[],123 losoya st,-98.4884960976227,29.4256119743647,"['Pubs', 'British']"
6053,(210) 455-6644,8709.406297962603,Ab6TzOWuAxC7QOZAm8qfBw,False,Walk-On's Sports Bistreaux,+12104556644,$$,3.5,179,"['delivery', 'pickup']",11075 ih 10 w,-98.581156,29.546983,"['American (Traditional)', 'Sports Bars']"
6054,(210) 257-0628,5438.557461912797,vf2N5GgZRUn2uj2sOSzyXg,False,Faust Tavern,+12102570628,$,4.0,72,[],517 e woodlawn,-98.4852688055141,29.4526193049637,"['Dive Bars', 'Cocktail Bars', 'Southern']"
6055,(210) 220-1076,8215.993631438248,A7zyhNZnYc5ZR7n9ONjDOg,False,Pat O'Brien's San Antonio,+12102201076,$$,3.0,352,['delivery'],121 alamo plz,-98.48746,29.42439,"['Bars', 'Cajun/Creole']"
6056,(210) 320-1753,5514.309602792183,0CmOT-ttEtTlh4CfCVWdng,False,TBA,+12103201753,$$,4.0,73,[],2801 n st marys,-98.486225,29.451356,['Cocktail Bars']
6057,,5892.943964269411,bnrbTcOENdmIEaALSg5Owg,False,Hi-Tones,,$,4.0,67,[],621 e dewey pl,-98.48689,29.44716,"['Bars', 'Dance Clubs', 'Music Venues']"
6058,(210) 224-5635,8245.449302000588,UT_lt1Ae3EyVkqSp4vvduA,False,Davenport Lounge,+12102245635,$$,4.0,103,[],203 n presa st,-98.4893624,29.4235226,"['Dance Clubs', 'Lounges']"
6059,(210) 224-0026,8169.188688277794,OCpjEJOSo--ciS1OGlDwKg,False,Dick's Last Resort,+12102240026,$$,3.0,562,"['pickup', 'delivery']",223 losoya st,-98.4880772,29.4246387,"['Bars', 'American (Traditional)', 'Seafood']"
6060,(210) 592-1075,8796.351897764014,HFL64M1qgDxhGwrnETd83A,False,Cellar Mixology by Toro Kitchen + Bar,+12105921075,,4.5,43,[],1142 e commerce st,-98.47902,29.42155,['Cocktail Bars']
6061,(210) 223-1285,8984.152406202296,V0THMfacZasfgEIasTFYcA,False,Bar America,+12102231285,$,3.5,164,"['pickup', 'delivery']",723 s alamo st,-98.4888152657749,29.4167748044898,"['Cocktail Bars', 'Sports Bars']"
6062,(210) 930-1736,3051.6078851952207,59w7MM8NxepjYQcsDUnIgw,False,Mo's Irish Pub,+12109301736,$$,4.0,77,[],255 e basse rd,-98.482879012234,29.4939687014514,"['Irish Pub', 'Sports Bars']"
6063,(210) 224-8800,8598.786427216084,zm6NPMd3d4inOaNPzkqYHw,False,Silo Prime,+12102248800,$$$,4.5,44,['delivery'],401 s alamo st,-98.4885,29.42047,"['Steakhouses', 'Wine Bars']"
6064,(210) 223-4581,7252.620678331693,eM_gQ69lDyH_SqrH4FajXA,False,VFW Post 76,+12102234581,$,4.0,58,[],10 10th st,-98.48221,29.435544,"['Dive Bars', 'Music Venues']"
6065,(210) 408-2670,8858.86213588896,5mEaN6gKXn7nyFtJnflvfg,False,Mimosa Restaurant & Lounge,+12104082670,$$,3.5,191,['pickup'],14415 blanco rd,-98.515436,29.574103,"['Wine Bars', 'French', 'Seafood']"
6066,(210) 481-4214,9518.577412840308,zQUR8qyl0ykdtJccf1ePCw,False,Meadow Neighborhood Eatery + Bar,+12104814214,$$,4.0,71,[],555 w bitters rd,-98.49935,29.57893,"['Southern', 'Breakfast & Brunch', 'Cocktail Bars']"
6067,(210) 227-8847,8573.527516791753,NKgXt8kdy1WNd1ddULGouw,False,Ruth's Chris Steak House,+12102278847,$$$,3.0,349,[],600 e market st,-98.484151,29.421974,"['Steakhouses', 'Seafood', 'Lounges']"
6068,(210) 223-7375,6582.001629870917,ZLReGx2EIPvhWcVHoQXdJg,False,Sternewirth Bar,+12102237375,$$,3.5,116,[],136 e grayson st,-98.4812026,29.4427828,['Cocktail Bars']
6069,(210) 472-2202,7897.383342978496,j011b3S2vXgRpJonroC6Ig,False,The Bar at Bohanan's,+12104722202,$$$,4.0,56,['delivery'],221 e houston st,-98.4903905,29.4265872,['Bars']
6070,(210) 732-5222,3117.5038159249284,f2gZ_OjTLsxJ9gM_T3Lxpw,False,Jacala,+12107325222,$$,3.0,249,"['pickup', 'delivery']",606 west ave,-98.52573,29.46816,"['Mexican', 'Bars']"
6071,(210) 375-6106,6479.493115960667,TtmqkXT7s93IJbhQgp_M3g,False,Rookies Too Bar & Grill,+12103756106,$$,4.5,44,['delivery'],9200 broadway st,-98.456733,29.523841,"['Sports Bars', 'American (Traditional)']"
6072,(210) 973-5911,8374.382351348257,5_Xa4gg8vzRIsVQf_3t-qw,False,Margaritaville - San Antonio,+12109735911,$$,3.0,407,"['pickup', 'delivery']",849 e commerce st,-98.484979271402,29.4236174761207,"['Bars', 'American (Traditional)', 'Music Venues']"
6073,(210) 580-4844,8060.550576229956,xCuF1BBgXd2Cvz7yey1etw,False,Thirsty Aztec,+12105804844,$$,4.0,94,[],200 river walk,-98.491103,29.424845,['Cocktail Bars']
6074,(210) 510-4477,8063.722906242662,FWMDULPC-Fu2OzBxGdHFGw,False,Q Kitchen Bar,+12105104477,$$,3.5,106,['delivery'],123 losoya st,-98.4882568356514,29.4255857718631,"['Barbeque', 'Bars']"
6075,(210) 226-5432,8555.565527277548,ZI9QllT7xYUhhHLtU33lbg,False,Rathskeller Bar,+12102265432,$,5.0,30,[],525 s st mary's st,-98.49162,29.42013,['Bars']
6076,(210) 507-2568,7935.853477331607,ldtaU5P4rkQ_nKbMXL2ItQ,False,Eastside Kitchenette,+12105072568,$$,3.5,156,['delivery'],2119 n interstate 35,-98.462221,29.439399,"['Southern', 'Breakfast & Brunch', 'Cocktail Bars']"
6077,(210) 716-0702,5476.905446407926,tPqRpbo10yQIEroBDa5Img,False,La Botanica,+12107160702,$,3.5,149,['delivery'],2911 n saint marys st,-98.4851042589384,29.4523028858132,"['Vegan', 'Bars', 'Venues & Event Spaces']"
6078,(210) 805-8600,5889.58317075335,kB8Jhx-UJI7-F6k7nujFeg,False,Chester's Hamburgers,+12108058600,$,3.5,147,['delivery'],1006 ne loop 410,-98.4587174,29.5158409,"['Burgers', 'Beer, Wine & Spirits', 'Salad']"
6079,(210) 263-9729,9002.299605302684,AqZbR1C7iv9vK0jeYzP3yA,False,The Pipe Corner,+12102639729,$$,4.5,47,[],727 s alamo,-98.4888110622783,29.4166060861924,"['Tobacco Shops', 'Cocktail Bars']"
6080,(210) 228-0700,8264.2560832977,GhoJT8yRUlUUgUDOS-dGNw,False,Morton's The Steakhouse,+12102280700,$$$$,3.5,166,[],300 e crockett st,-98.4849396974823,29.424684216962,"['Steakhouses', 'Bars', 'Seafood']"
6081,(210) 614-8855,5501.890154328049,oCuNmggsSFsnJz5lmUIunA,False,Oak Hills Tavern,+12106148855,$,4.0,62,['delivery'],7920 fredericksburg rd,-98.56755,29.51194,"['Dive Bars', 'Burgers', 'Pizza']"
6082,(210) 233-1199,10951.119633152519,IUO84Sl_4U7RV7Imz9jXyA,False,Native Grill & Wings,+12102331199,$$,3.5,188,"['pickup', 'delivery']",3238 wurzbach rd,-98.6234731,29.4676421,"['American (New)', 'Sports Bars', 'Chicken Wings']"
6083,(210) 225-6060,7759.687559933814,IzIBDhjS3BnPq7zX4Y7D7w,False,Restaurante Pico de Gallo,+12102256060,$$,3.0,234,['delivery'],111 s leona st,-98.50309,29.4254,"['Bars', 'Breakfast & Brunch']"
6084,(210) 492-4994,12692.157355323381,JTmRH1BrcEcHQE8ziIEGOQ,False,Amore Cafe,+12104924994,$$,4.0,71,"['pickup', 'delivery']",4553 n loop 1604 w,-98.57387,29.59609,"['Mediterranean', 'Bars', 'Lebanese']"
6085,(210) 230-8454,7892.970459827146,VnIuCqHc4fqN05Tvhq2ENQ,False,Dorrego's,+12102308454,$$,4.0,78,[],150 e houston st,-98.4917399,29.42623,"['Argentine', 'Bars', 'Latin American']"
6086,(210) 447-7102,3000.2587072229107,lcLRd7I5iJdIqvAbIdktlQ,False,Twin Peaks,+12104477102,$$,3.0,230,['delivery'],702 nw loop 410,-98.503753,29.519778,"['American (New)', 'Sports Bars']"
6087,(210) 228-0000,8267.390475133294,9kFwZXAD3VlyGpsdMD1nwQ,False,On The Rocks Pub,+12102280000,$,3.5,112,[],270 losoya,-98.48763,29.42389,"['Sports Bars', 'Music Venues', 'Pool Halls']"
6088,(210) 227-2583,6552.868053585951,Oin2K3pNws_NKJ9EWTxpFw,False,Blue Box,+12102272583,$$,3.0,206,[],312 pearl pkwy,-98.4805990865082,29.4433825089332,['Cocktail Bars']
6089,(210) 267-9885,8005.293552295639,wt0LdPR1DdfYEkgRjVKVKw,False,The Local Bar,+12102679885,$,4.0,65,[],600 n presa st,-98.4886182099581,29.4261275231838,['Bars']
6090,(210) 541-8805,2909.6349855492836,gLGY4b7g5_StpVlmrrlZog,False,Laugh Out Loud Comedy Club,+12105418805,$$,3.5,105,[],618 nw lp 410,-98.5024913232298,29.5184637014846,"['Comedy Clubs', 'Lounges']"
6091,(210) 342-5454,4225.892187555005,nMxfFIK0rIeCcrzLJaBy8A,False,54th Street Restaurant & Drafthouse,+12103425454,$$,4.0,98,['delivery'],954 rector st,-98.478771,29.516469,"['Bars', 'American (Traditional)', 'Burgers']"
6092,(210) 224-1031,8229.954005445372,X00wGs1_iPY7t90a_sxoGQ,False,Drink Texas,+12102241031,$$,4.0,98,[],200 navarro st,-98.4898983239078,29.4235668928442,['Bars']
6093,(210) 223-7727,6036.131237565706,cze9uW0Y_liVM5PQINMftA,False,Luther's Cafe,+12102237727,$$,3.0,328,['delivery'],1503 n main ave,-98.494433,29.443014,"['Bars', 'Burgers', 'Breakfast & Brunch']"
6094,(210) 616-2212,6755.182662963191,yt2Wo24et-XyEpqeBmpMxw,False,Still Golden,+12106162212,$$,4.0,55,[],1900 broadway st,-98.4761653840542,29.4436216017087,['Bars']
6095,(210) 342-5600,2491.070684588585,hIrkQm1ps10U8iDvNt-4Zg,False,Beer n All,+12103425600,$,4.0,41,[],5132 west ave,-98.52568,29.51455,"['Beer, Wine & Spirits', 'Dive Bars', 'Drive-Thru Bars']"
6096,(210) 437-3588,8413.526989009575,_J1nl5kI2KC0d-_Enw0pCw,False,Big Hops- Bitters,+12104373588,$$,4.5,28,[],226 w bitters rd,-98.486548,29.566116,['Beer Bar']
6097,(726) 900-7500,14414.111624704727,TM2ehhLvzDKAGc9rVxPR1A,False,Bar Louie,+17269007500,$$,3.5,281,['delivery'],15900 la cantera pkwy,-98.6109611262589,29.5931670801876,"['Bars', 'American (New)', 'Gastropubs']"
6098,(210) 824-2700,4994.156041703781,7jtwhwnEKEA9XJKV3ivsFA,False,The Hangar,+12108242700,$,3.5,132,[],8203 broadway,-98.466695,29.511558,"['Sports Bars', 'American (Traditional)']"
6099,(210) 549-0135,8258.34338276728,5e6-z1q2o50WHJPkHLVcNA,False,The Lost Cajun- Embassy,+12105490135,$$,3.5,107,['delivery'],226 w bitters rd,-98.48618,29.56615,"['Seafood', 'Cajun/Creole', 'Bars']"
6100,(210) 455-9499,11109.416475516357,odcQO5lhiu_KdhjiZSX97A,False,Hookah Harem,+12104559499,$$,4.5,29,[],6862 ingram rd,-98.6246497,29.4644882,['Hookah Bars']
6101,(210) 263-9880,9393.357255801087,s9DsVEykSDIKdGAIyV6F6w,False,Southtown 101,+12102639880,$,4.0,82,[],101 pereida st,-98.4882420301437,29.4130913609223,"['Wine Bars', 'Burgers']"
6102,(210) 257-8125,8101.312979032521,FRwtrtycqZ8YskrtdvSHsA,False,502 Bar,+12102578125,$$,4.0,65,[],502 embassy rd,-98.4877017500153,29.5634912723,['Bars']
6103,(210) 558-3200,11110.877873298987,osVI-jEFFjYKzZAfLX5a_w,False,Matamoros Restaurante Y Cantina,+12105583200,$$,3.5,159,"['pickup', 'delivery']",12844 w ih 10,-98.5934776261566,29.5669017289217,"['Mexican', 'Cocktail Bars']"
6104,(210) 227-9255,7691.376037265983,NzEHyfVQlK_n7dY_miM8yA,False,Betty's Battalion,+12102279255,$,5.0,17,[],1524 e grayson st,-98.46132,29.44307,['Dive Bars']
