,DISTRICT,ESTABLISHMENT ADDRESS,ESTABLISHMENT NAME,INSPECTION DATE,LINK,SECTOR,TOTAL SCORE
629,C,"3603 MILITARY DR SE San Antonio, TX 782234042",VALERO CORNER STORE #2293 #,2019-01-24,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414796&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,24,98
630,B,"5360 WALZEM RD San Antonio, TX 782182123",VIETNAM MARKET,2019-01-24,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414870&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,17,82
631,D,"1331 BANDERA RD San Antonio, TX 782284002",BANDERA FLEA MARKET SNACK BAR,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414950&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,31,100
632,A,"5562 TEZEL RD San Antonio, TX 782500",BURGER KING #8999,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414899&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,5,95
633,B,"13239 NACOGDOCHES RD San Antonio, TX 782171534",CHIN SAN CHINESE RESTAURANT,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415005&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,15,89
634,A,"4903 LOOP 410 NW San Antonio, TX 782295311",CHOPSTICKS,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414956&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,1,95
635,D,"8459 FIVE PALMS DR San Antonio, TX 782422642",CHURCHS CHICKEN # 1278,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415008&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,32,100
636,D,"1302 CASTROVILLE RD San Antonio, TX 782372923",CHURCHS CHICKEN # 132,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414995&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,29,100
637,D,"1806 QUINTANA RD San Antonio, TX 782111860",DAYZEE DUKES SALOON,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415014&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,29,100
638,D,"759 OLD HWY 90 W San Antonio, TX 782372309",EDDIES FRUIT & VEGETABLE OUTLET,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414939&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,29,93
639,C,"5510 IH 10 E San Antonio, TX 782194505",EL RODEO DE JALISCO MEXICAN RESTAURANT #2,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414912&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,21,91
640,D,"1410 LOOP 410 SW San Antonio, TX 782270",GOLDEN WOK,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414904&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,33,90
641,D,"9800 WESTOVER HILLS San Antonio, TX 782510",HILTON HOTEL/GIFT SHOP,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414924&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,30,100
642,D,"9800 WESTOVER HILLS San Antonio, TX 782510",HILTON SAN ANTONIO HILL COUNTRY HOTEL & SPA,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414930&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,30,96
643,A,"6560 BABCOCK RD San Antonio, TX 782490",JALISCO GRILL,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414936&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,3,100
644,D,"2623 ROCKGATE ST San Antonio, TX 782273538",LA MICHELADA GRILL,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414938&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,32,91
645,A,"10151 CULEBRA RD San Antonio, TX 782500",LA TAKIZA,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414961&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,5,97
646,C,"1111 ALAMO ST S San Antonio, TX 782040",LIBERTY BAR,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414964&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,27,88
647,A,"6330 DE ZAVALA RD San Antonio, TX 78249",LUNA'S NUTRITION,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415013&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,3,100
648,D,"7121 NEW HWY 90 W San Antonio, TX 782270",MING GARDEN EXPRESS,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414958&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,32,97
649,A,"15900 LA CANTERA PARKWAY SAN ANTONIO, TX 78256",NEIMAN MARCUS #,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415000&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,3,100
650,A,"5059 LOOP 410 NW San Antonio, TX 782290",NICHA'S,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414937&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,1,92
651,B,"13730 US 281 N San Antonio, TX 782320",OLIVE GARDEN #1162,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415011&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,12,97
652,C,"1112 ACKERMAN RD San Antonio, TX 782194521",PETRO PSC LP,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414933&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,21,89
653,A,"5815 N FM 1604 W San Antonio, TX 782560",RED LOBSTER #6310,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414959&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,3,98
654,B,"15630 HENDERSON PASS San Antonio, TX 782320",SLIDELINERS GRILL,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414999&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,12,97
655,D,"811 SAN PEDRO AV San Antonio, TX 782124641",SONIC #4117,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414954&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,35,100
656,D,"9820 POTRANCO RD San Antonio, TX 78251",THAI HUT MARKET,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414953&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,30,95
657,D,"516 CYPRESS ST W San Antonio, TX 782124604",WHATABURGER #1055,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414947&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,35,100
658,D,"1107 SAN PEDRO AV San Antonio, TX 782124243",WINGSTOP #842,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414998&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,35,97
659,D,"3759 PLEASANTON RD San Antonio, TX 782212815",YBARRA MOLINO,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414957&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,36,93
660,B,"12700 US 281 N San Antonio, TX 782160",ZOOM STOP 2,2019-01-25,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1414944&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,13,97
661,B,"16707 NACOGDOCHES RD San Antonio, TX 782660",7-ELEVEN # 36615B,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415167&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,14,99
662,B,"12011 US 281 N San Antonio, TX 782160",7-Eleven #36624A,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415175&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,13,95
663,B,"8373 PERRIN BEITEL San Antonio, TX 782181542",ACES SPORTS BAR,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415324&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,16,97
664,A,"22211 IH 10 W San Antonio, TX 782560",ALDO'S RISTORANTE ITALIANO,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415247&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,4,94
665,D,"9055 MARBACH RD San Antonio, TX 782451829",ANA'S COCINA,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415137&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,33,92
666,A,"9560 BRAUN RD San Antonio, TX 782540",ANNA MAE NICHOLS ELEMENTARY,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415095&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,2,100
667,C,"1001 WALTERS ST N San Antonio, TX 782022555",ANTIOCH BAPTIST CHURCH,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415240&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,20,100
668,A,"15802 IH 10 W San Antonio, TX 782560",APPLEBEE'S # 7740,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415228&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,3,100
669,B,"3709 ST MARYS N San Antonio, TX 782123165",AUGIES BARBED WIRE GRIL,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415214&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,18,94
670,D,"1803 ZARZAMORA ST S San Antonio, TX 782077449",AVILA PRODUCEINC,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415152&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,29,98
671,A,"15900 LA CANTERA PARKWAY SAN ANTONIO, TX 78256",BAR LOUIE,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415294&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,3,92
672,C,"902 W W WHITE RD S San Antonio, TX 782202529",BBQ LIFE # 1,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415249&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,21,92
673,D,"1004 SAN PEDRO AV San Antonio, TX 782125438",BILL MILLER BBQ #20,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415183&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,35,76
674,A,"10723 HUEBNER RD San Antonio, TX 782400",BILL MILLER BBQ #52,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415177&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,6,90
675,A,"8631 TEZEL RD San Antonio, TX 782540",BRAUN STATION ELEMENTARY,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415117&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,2,100
676,A,"10603 HUEBNER RD San Antonio, TX 782400",BUSH'S CHICKEN,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415217&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,6,98
677,D,"7101 NEW HWY 90 W San Antonio, TX 782270",CHACHO'S CHICKEN #1,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415219&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,32,99
678,A,"5999 DE ZAVALA RD San Antonio, TX 782492236",Checos Mexican & American Grill,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415150&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,3,95
679,D,"6565 INGRAM RD San Antonio, TX 782380",CHICK FIL A #01776,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415143&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,31,100
680,C,"1003 MILITARY DR SE SAN ANTONIO, TX 78214",CHURCHS CHICKEN # 3404,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415192&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,26,96
681,C,"11311 US HWY 281 S San Antonio, TX 782210",CIRCLE K #1827,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415307&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,25,100
682,A,"11881 BANDERA RD San Antonio, TX 780230",COOTER BROWNS SALOON,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415316&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,2,91
683,C,"1526 NEW BRNFLS N San Antonio, TX 782082011",CORNER STORE #3954,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415092&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,20,98
684,A,"4510 WEST AV San Antonio, TX 782133037",DELICIOUS TAMALES TO GO #,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415174&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,8,88
685,C,"1427 MILITARY DR SW San Antonio, TX 78221",EL KIOSKO,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415239&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,26,95
686,A,"9350 CULEBRA RD San Antonio, TX 782512807",EL POLLO LOCO #3779,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415180&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,5,98
687,C,"319 W W WHITE RD S San Antonio, TX 782190",EL RODEO MEXICAN RESTAURANT,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415097&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,21,88
688,C,"1507 PLEASANTON RD San Antonio, TX 782211147",FAMILY DOLLAR #10803,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415107&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,26,95
689,D,"1603 ZARZAMORA ST S San Antonio, TX 782077214",FERNANDEZ PRODUCE EXPRESS,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415099&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,29,100
690,D,"8603 STATE HWY 151 San Antonio, TX 78245",FIRST WATCH RESTAURANTS #332,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415226&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,33,96
691,B,"18130 US 281 N San Antonio, TX 782320",FISH CITY GRILL,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415253&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,12,94
692,A,"5415 W FM 1604 N San Antonio, TX 782530",FREDDY'S FROZEN CUSTARD,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415190&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,2,96
693,D,"1010 DONALDSON AVE San Antonio, TX 78228",FRUITERIA REVIVE,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415302&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,34,100
694,B,"10309 PERRIN BEITEL San Antonio, TX 782173111",FRUTERIA LOS TREJO #4,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415321&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,16,88
695,A,"5005 WEST AV San Antonio, TX 782132711",HEAVENLY GOURMET,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415103&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,8,87
696,A,"11010 IH 10 W San Antonio, TX 782401045",HOLIDAY INN EXPRESS MEDICAL CENTER NORTH,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415193&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,6,100
697,C,"231 VARGAS ST San Antonio, TX 782031749",HOLY REDEEMER NUTRITION CENTER #,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415185&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,20,98
698,C,"432 MARKET ST W San Antonio, TX 782050",HOMEWOOD SUITES (GIFT SHOP),2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415268&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,22,94
699,A,"8407 BANDERA RD San Antonio, TX 782540",HOUSE OF JOY CHINESE RESTAURANT,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415255&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,5,91
700,A,"5917 BANDERA RD San Antonio, TX 782381822",JIMS COFFEE SHOP #14 #,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415162&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,1,85
701,C,"212 COLLEGE ST San Antonio, TX 782051813",JOE'S CRAB SHACK,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415188&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,22,85
702,C,"5315 RIGSBY AV San Antonio, TX 782200",KFC TACO BELL E3003011,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415196&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,21,96
703,A,"10000 ROGERS RUN San Antonio, TX 782510",KOHL'S CAFE SA,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415083&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,5,100
704,D,"764 OLD HWY 90 W San Antonio, TX 782370",LA ISLA RESTARANT,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415237&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,29,92
705,A,"3343 WEST AV San Antonio, TX 782134538",LA PLAYA SEAFOOD HOUSE,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415204&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,8,89
706,C,"2112 PLEASANTON RD San Antonio, TX 782141310",LOONEY TUNES GROCERY & ICE CREAM,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415274&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,26,94
707,B,"8511 TESORO DR San Antonio, TX 782176201",LUBYS CAFETERIA #21 #,2019-01-28,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1415301&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,16,84
